Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
10,11,FLASH FAMOUS  (B162),C Wong,B/TT,"Raced in midfield, along the rail, made no ground in the Straight.",2022-04-27,3
11,6,WINNING VOLATILITY  (D499),Z Purton,PC,"Sent forward, along the rail, emptied after passing the 100M.",2022-04-27,3
12,3,BARON ZEE  (G077),B Shinn,CP1/TT,"Settled in behind the lead, did not improve in the Straight.",2022-04-27,3
1,2,WORLD FAMOUS  (C288),L Hewitson,V-/B2,Pushed forward to lead before crossing to rail near 1300m. Gave a strong kick in the lead after straightening & continued on well to win.,2022-04-27,4
2,4,WIN WIN FIGHTER  (E347),B Shinn,--,"Raced in midfield along the rail throughout. Entered last section about 3L behind, stayed on rail on straightening, and moved over winners heels at 200m, closed well in final stages.",2022-04-27,4
3,11,SUNNY DELIGHT  (E339),H Bentley,B/TT,Steadied at start & shifted back to race second last. Entered last section over 6L from the lead before closing strongly between runners in the final furlong before closing to fast finishing third inside final 50m.,2022-04-27,4
4,8,KING DRAGON  (C437),A Badel,V,"Steadied on jumping & shifted behind runners to race third last on rail. Entered last section 5.5L behind, stayed along rail in straight before closing strongly in concluding stages to be only beaten about a length on line.",2022-04-27,4
5,5,CHARIZARD  (B463),L Ferraris,B/TT,Raced in midfield along the rail in early & middle stages. Moved off rail near 450m mark before closing off well between runners in final stages to be beaten under 2L.,2022-04-27,4
6,7,JOYFUL GENIUS  (E388),Z Purton,CP-,Steadied after start before racing in midfield between runners throughout. Eased wider sharply at 400m mark when just under 4L from lead before finishing off steadily to midfield & was only beaten 2L in midfield.,2022-04-27,4
7,6,BRIGHT KID  (C060),K C Leung,B/XB,Slow 1L at start & raced at tail. Was 7L from the lead entering last section before halving deficit in the run to the line when running on to midfield.,2022-04-27,4
8,9,ON EXCEL STAR  (C356),C Y Ho,B/XB,Raced outside lead early before steadying & shifting to the rail & racing on leaders back thereafter. Peaked on run mid-straight & weakened in last furlong to be beaten about 4L.,2022-04-27,4
9,1,FEARLESS FIRE  (B085),C L Chau,XB,"Raced just worse than midfield away from rail before easing three wide with cover down back straight. Moved wider at 450m, entered last section 5.5L behind, straightened the widest runner before failing to really finish off.",2022-04-27,4
10,10,GO FOR TEA  (G040),J Moreira,--,"Had a nice run 1,1 for the majority. Was hard ridden before cornering before weakening out poorly in the straight to be well beaten.",2022-04-27,4
11,3,MORE THAN ENOUGH  (D372),K Teetan,B/TT,Raced 4 wide leaving straight first time before improving position & racing outside the leader from the 1000m. Was under hard ridding before straightening & weakened out badly in straight.,2022-04-27,4
12,12,ROYAL AGILITY  (D349),M Chadwick,B/TT,Trapped racing three wide without cover in midfield for the majority. Was beaten on straightening & weakened out to long last.,2022-04-27,4
1,2,VALIANT ELEGANCE  (D285),L Hewitson,B/TT,"Began well from gate 1, sent forward to take the lead, enjoyed the easy lead on turn, kept on strongly in straight to score.",2022-04-27,5
2,12,AMBITIOUS HEART  (V303),H T Mo,B/TT,"Began smartly, raced in 2nd, 2 wide, a length back on turn, kept on well in straight to take 2nd, no threat to the winner.",2022-04-27,5
3,5,WINNING ICEY  (G246),L Ferraris,TT,"Began awkwardly and slightly crowded, raced 2 wide behind midfield, 7 lengths back on turn, made very good progress in straight to take a place.",2022-04-27,5
4,9,HARRIER JET  (T372),K C Leung,B,"Away with them, raced 2 wide better than midfield, 3 lengths back turning in, kept on well in straight to make frame without threatening.",2022-04-27,5
5,8,JIANGXI STAMINA  (D051),M Chadwick,B/TT,"Bumped start, raced towards rear on the outside, 8 lengths back on turn, very wide into straight, finished off very strongly to be nearest on line.",2022-04-27,5
6,10,RUN THE TABLE  (D229),M F Poon,H,"Moderately away, raced in midfield on the inside, saved ground on turn, finished off evenly.",2022-04-27,5
7,11,SALUTATION  (D497),V Borges,B-/P2/TT,"Shifted out on jumping and made contact, raced 2 wide slightly behind midfield, 6 lengths back on turn, finished off evenly.",2022-04-27,5
8,3,HAPPY FOREVER  (G118),Z Purton,CP-/XB/TT,"Average to begin, raced 3 wide slightly better than midfield, no cover from 850M, 5 lengths back on turn, peaked early in straight, ran on evenly to the line.",2022-04-27,5
9,6,WHAT A LEGEND  (C004),A Hamelin,B,"Made contact at start, positioned 1-1/2L behind the leader on rail, same position on turn, showed limited response early in straight, weakened gradually final 100M.",2022-04-27,5
10,7,UNITED ENDEAVORS  (G030),H W Lai,H,"Taken back from gate 11, raced at rear throughout, never a factor.",2022-04-27,5
11,1,HURRY HURRY GAIN  (E183),C Y Ho,--,"Bumped start, raced towards rear on the inside, saved ground on turn, failed to close off in straight.",2022-04-27,5
12,4,PERFECT PEACH  (E488),K Teetan,B/H/TT,"Moderately away from the widest draw, raced in midfield on the outside, lost place halfway, 7 lengths back turning in, failed to make any progress in straight. (See Racing Incidents.)",2022-04-27,5
1,1,XPONENTIAL  (D049),L Hewitson,B/TT,"Forward to lead on rail, maintained position all the way to the line, won by 1/2L.",2022-04-27,6
2,8,HERCULES  (C476),K Teetan,B/XB/TT,"Jumped nicely, settled to race in box-seat, ran on nicely to the line to take 2nd.",2022-04-27,6
3,5,GANG OF BROTHERS  (G046),Z Purton,B1,"Bumped start, settled in midfield, 2 wide until shifted to rail near 600M turn, closed off fairly to the line.",2022-04-27,6
4,4,SINGAPORE SPIRIT  (G047),M Chadwick,B/TT,"Urged forward, settled to race outside leader, kicked on until weakened prior final 100M.",2022-04-27,6
5,6,LORIZ  (C036),K C Leung,--,"Hard ridden early from wide draw, slotted into one-out one-back near 800M, stayed on until flattened inside 100M.",2022-04-27,6
6,9,BELLA BABY  (B365),A Badel,P/XB/TT,"Taken back and raced at the tail, 2 wide at turns, made minor ground towards the end.",2022-04-27,6
7,12,EUROMISSILE  (E277),H W Lai,B/H/XB,"Bumped start and lost ground, recovered in midfield on rail, showed no turn of foot in the straight.",2022-04-27,6
8,11,THETA HEDGE  (E307),H Bentley,H/TT,"Taken back and shifted to rail, was only one paced to the line.",2022-04-27,6
9,10,ABOVE ALL  (D397),A Hamelin,H/XB,"Jumped well, then sat front of midfield, 2 wide, lost ground in the straight.",2022-04-27,6
10,3,MANAGEMENT FOLKS  (E496),L Ferraris,--,"Hampered at start then raced at the rear, 3 wide at turns, showed nothing.",2022-04-27,6
11,7,HAPPILY FRIENDS  (C533),C Y Ho,V,"Sat in about midfield, wide however, emptied passing 150M.",2022-04-27,6
12,2,FLAMING EAGLE  (G108),B Shinn,H1/TT1,"In worse than midfield, 2 wide, never in it.",2022-04-27,6
1,1,REWARDING TOGETHER  (D334),M Chadwick,B/TT,"Began well settling one-out-one-back, drifted slightly further back to 5th 700 metres out, came under pressure rounding home bend, gained upper hand inside final 50 metres.",2022-04-27,7
2,8,SKY FOREVER  (E414),K C Leung,B/TT,"Ridden in midfield in 7th on the rail, gained slightly closer to 6th rounding home bend, fought on dourly under pressure to just fail to peg back the winner.",2022-04-27,7
3,10,LYRICAL MOTION  (G081),K Teetan,TT,"Broke well, soon taken 2L back to 5th on the rail, became slightly closer in joint 3rd 700 metres out, hit the front narrowly under pressure after straightening but swamped close to home.",2022-04-27,7
4,9,FORTE  (D498),V Borges,XB/TT,"Jumped awkwardly losing ground, quickly recovered to 9th towards the rear, hampered on the rail at the 550 metres, saved ground turning for home, responded well briefly inside the 150 metres.",2022-04-27,7
5,6,CALIFORNIA REDWOOD  (G224),J Moreira,TT,"Settled just behind midfield in 8th over 4L back, commenced move 3-wide rounding home bend going wider into straight, ran on steadily to be nearest at finish.",2022-04-27,7
6,3,WIND N GRASS  (D197),A Hamelin,TT,"Settled in midfield 2-wide, behind runners upon straightening, ran on steadily to be nearest at finish.",2022-04-27,7
7,5,STAR BRITE  (G104),Z Purton,CP/TT,"Ridden forward from a wide gate to vie for lead, settled for 2nd 2-wide passing the 900 metres, unable to sustain effort from 2nd into straight.",2022-04-27,7
8,11,RIGHTEOUS DOCTRINE  (C197),M F Poon,B/XB,"Taken back from a wide barrier and trailed the field to straight, came under pressure rounding home bend, produced good late finish in the run to the line.",2022-04-27,7
9,2,TORONADO PHANTOM  (E300),A Badel,TT,"Taken back from the widest gate, niggled along well behind, made no impression from wide into straight.",2022-04-27,7
10,4,JOLLY GOOD HEART  (D366),L Currie,--,"Broke well and pressed on to lead on the rail, made running until finding no extra inside final 200 metres.",2022-04-27,7
11,7,CALL ME TEDDY  (G233),C Y Ho,--,"Rushed forward to 3rd wide without cover, in similar position in 4th rounding home bend, faded into straight.",2022-04-27,7
1,8,VIVA HUNTER  (E369),J Moreira,B,"Driven forward to be tracking leader passing 1400M, vied for lead from 350M, gained upper hand nearing 200M, kept on well to the line holding off late challenge of 2nd.",2022-04-27,8
2,9,GAMEPLAYER TIMES  (D269),L Hewitson,SR/XB/TT,"Never far off from leaders, settled down in 3rd entering back straight, pushed along 500M, did best work late to be nearest at the finish.",2022-04-27,8
3,6,BEAUTY GLORY  (E459),L Ferraris,H/TT,"Crossed to the lead before first turn, allowed uncontested lead early and middle stages, joined by rival 400M, fought hard in the straight, gave in passing 200M, lost 2nd close home.",2022-04-27,8
4,11,HAPPY DAILY  (E294),K Teetan,CP/TT,"Steadied to obtain cover after the start, reserved towards the rear 8Ls off the pace early stages, stayed on well over final 400M to take 4th near line.",2022-04-27,8
5,1,AMAZING ONE PLUS  (D173),C L Chau,P/XB/TT,"Held up in midfield on inside, waited with until 300M, ran on moderately to the line, always held by leaders.",2022-04-27,8
6,4,CROSSFORD  (G068),Z Purton,H/P,"From wide draw steadied to obtain cover early stages, reserved towards the rear, still 8Ls away 400M, put in a mild bid in straight, not reached leaders.",2022-04-27,8
7,5,KING'S CAPITAL  (E077),A Hamelin,--,"Settled down in midfield along the 2-path, ran home one paced from 400M, never likely.",2022-04-27,8
8,10,KOWLOON GREAT  (E476),M F Poon,TT,"Not hurried after the start, switched off to race at the rear, nearly 10Ls to make up at 400M, stayed on fairly to the line, no threat to leaders.",2022-04-27,8
9,7,COPARTNER FIONN  (G256),C Y Ho,--,"Began awkwardly, taken across to race behind midfield along the inside, bustled along home turn but couldn't muster the speed to challenge.",2022-04-27,8
10,3,INVINCIBLE MISSILE  (C037),H Bentley,TT,"Dropped back from wide draw, held up towards the rear 8-9Ls off the pace, under pressure 700M but failed to respond to urging, never in the picture. (Jockey : didn't travel as strongly as it had before.)",2022-04-27,8
11,2,PRIME MINISTER  (D288),K C Leung,TT,"Chased leaders, came under serious pressure 600M, couldn't go on turning home, soon out of contention. (Jockey : better suited when ridden more conservatively than it was tonight.)",2022-04-27,8
1,8,STOLTZ  (G147),Z Purton,CP,"Bumped start, raced 2 wide better than midfield, there to turn, finished off strongly to score.",2022-04-27,9
2,12,CLASSIC UNICORN  (C343),H W Lai,P/TT,"Bumped start, sent forward to take the lead, led by 3/4L on turn, kept on very well in straight but unable to hold off the winner close home.",2022-04-27,9
3,1,NERVOUS WITNESS  (E421),B Shinn,XB,"Average to begin, tracked leaders on the inside, saved ground on turn, kept on well in straight to take a place without threatening. (Lost right front plate in the middle stages.)",2022-04-27,9
4,2,VOYAGE WARRIOR  (C247),K H Chan,--,"Moderately away from gate 11, raced 3 wide in midfield, 2 wide on turn, taken wide in straight and finished off strongly to be nearest on line.",2022-04-27,9
5,7,EXPLOSIVE WITNESS  (B001),A Badel,SR/XB,"Out with rest, raced at rear on the inside, saved ground on turn, made very good progress in straight to be nearest on line.",2022-04-27,9
6,5,WE THE SOUTH  (D149),K C Leung,H/XB,"Away well, raced in 2nd, 2 wide, there to turn, kept on evenly in straight.",2022-04-27,9
7,11,HONG KONG WIN  (C333),J Moreira,--,"Commenced well, raced 2 wide in midfield early, found rail near 600M, saved ground on turn, finished off evenly.",2022-04-27,9
8,3,GRATEFUL HEART  (D278),H Bentley,CP/TT,"Began well from gate 1, raced behind midfield on the inside, saved ground on turn, made minor progress in straight.",2022-04-27,9
9,4,HANDSOME BO BO  (B119),M F Poon,TT,"Away with them, raced 2 wide towards rear, 4 lengths or so back, there to turn, finished off evenly.",2022-04-27,9
10,10,ATOMIC FORCE  (G221),M Chadwick,TT,"Shifted in at start and bumped, raced at rear, 5 lengths or so back, very wide turning in, made minor progress in straight.",2022-04-27,9
11,6,SCORES OF FUN  (D335),V Borges,TT,"Bumped start and unbalanced, raced behind midfield on the outside, very wide into straight, inconvenienced near 250M, ran on evenly thereafter.",2022-04-27,9
12,9,MCLUCKY  (E256),K Teetan,SR,"Jumped well from the widest draw, trapped wide with no cover, 1 to 2 lengths back, similar position on turn, weakened early in straight when hard run took effect.",2022-04-27,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-04-27,10
