Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
11,11.0,FEUERBLITZ (P616),M Guyon,M Figge,123,1043,5,10-1/4,5 5 1 2 11,2:04.72,67,2012/12/09,ST,8,Group One,2000M,,GOOD,"TURF - ""A"" Course",26.67,52.59,1:17.42,1:40.25,2:03.09,,26.67,25.92,24.83,22.83,22.84,nan
WV,1.0,CIRRUS DES AIGLES (CL623),O Peslier,Barande-Barbe,126,---,---,---,---,---,---,2012/12/09,ST,8,Group One,2000M,,GOOD,"TURF - ""A"" Course",26.67,52.59,1:17.42,1:40.25,2:03.09,,26.67,25.92,24.83,22.83,22.84,nan
WV,5.0,SWEET ORANGE (M289),W C Marwing,D E Ferraris,126,---,---,---,---,---,---,2012/12/09,ST,8,Group One,2000M,,GOOD,"TURF - ""A"" Course",26.67,52.59,1:17.42,1:40.25,2:03.09,,26.67,25.92,24.83,22.83,22.84,nan
1,1.0,REAL SPECIALIST (M143),D Whyte,J Size,133,1159,6,-,6 7 5 1,1:22.24,2.3,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
2,5.0,HELENE SPIRIT (M310),G Mosse,C Fownes,127,1085,13,HD,13 10 10 2,1:22.27,6.9,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
3,9.0,BEAUTY FLASH (CK314),M Guyon,A S Cruz,121,1239,7,1/2,7 8 9 3,1:22.32,11.0,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
4,2.0,FAY FAY (CL284),C Williams,J Size,131,1144,2,1,8 6 6 4,1:22.41,8.5,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
5,12.0,PENGLAI XIANZI (CK248),C Y Ho,A S Cruz,116,1068,5,1-1/4,10 11 11 5,1:22.45,25.0,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
6,7.0,DESTINED FOR GLORY (M207),B Prebble,J Moore,124,1154,4,1-1/2,9 9 8 6,1:22.48,20.0,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
7,13.0,MAJESTIC FALCON (M236),W C Marwing,J Moore,117,1069,11,2,12 14 14 7,1:22.56,30.0,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
8,10.0,FULFIL A WISH (CL235),T H So,J Size,118,1114,10,2-1/4,2 2 2 8,1:22.61,14.0,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
9,8.0,FAIR TRADE (CK345),U Rispoli,C Fownes,122,1150,12,2-1/4,11 12 13 9,1:22.62,32.0,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
10,14.0,REAL SUPREME (CL247),M Chadwick,A S Cruz,114,1170,9,3-1/4,1 1 1 10,1:22.76,15.0,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
11,4.0,FAMILISTS (M102),C Y Lui,D J Hall,118,1096,8,3-1/2,3 5 7 11,1:22.81,86.0,2012/12/09,ST,9,Class 1,1400M,115-95,GOOD,"TURF - ""A"" Course",13.59,35.84,59.34,1:22.24,,,13.59,22.25,23.50,22.90,nan,nan
