Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Handicap,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
14,14.0,PRAWN YEAH YEAH (B381),C Schofield,R Gibson,118,1159,9,7-3/4,5 5 14,0:58.24,25.0,2020/01/05,ST,1,Class 4,1000M,60-35,GOOD,1.0,"TURF - ""C+3"" Course",13.24,34.32,57.00,,,,13.24,21.08,22.68,nan,nan,nan
1,4.0,EVER STRONG (A275),C Y Ho,K L Man,132,1039,5,-,6 5 1,1:09.96,5.4,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
2,1.0,EXCEL DELIGHT (C006),J Moreira,J Size,133,1138,8,3/4,2 3 2,1:10.08,6.1,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
3,8.0,SUPER FUN (A408),N Callan,C H Yip,127,1087,1,2-1/4,4 4 3,1:10.30,15.0,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
4,2.0,MR MAGELLAN (C008),S De Sousa,Y S Tsui,133,1125,2,4-3/4,7 7 4,1:10.71,3.8,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
5,3.0,NICE FANDANGO (A209),H N Wong,C Fownes,130,1142,11,5,1 1 5,1:10.77,18.0,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
6,6.0,DEMONS ROCK (B263),M F Poon,D J Hall,129,1052,9,6,3 2 6,1:10.93,19.0,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
7,5.0,CALLING THE SHOTS (B239),Z Purton,A S Cruz,131,996,12,6-1/4,9 8 7,1:10.96,10.0,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
8,12.0,SUNNY MAJOR (B298),A Badel,D E Ferraris,114,1149,7,6-1/2,5 6 8,1:11.01,13.0,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
9,10.0,SUN FOXHUNTER (B389),T Piccone,K W Lui,120,1169,4,7-1/2,10 10 9,1:11.15,55.0,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
10,7.0,LA BOMBA (B143),K Teetan,D J Whyte,130,1065,6,10-1/2,8 9 10,1:11.64,7.7,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
11,9.0,ROCHFORD (A208),H T Mo,L Ho,122,1214,10,15-1/2,12 11 11,1:12.42,9.2,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
12,11.0,BANDY (C282),M L Yeung,R Gibson,119,1011,3,16-1/4,11 12 12,1:12.54,102.0,2020/01/05,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.79,46.24,1:09.96,,,,23.79,22.45,23.72,nan,nan,nan
1,4.0,BALTIC WHISPER (B216),G van Niekerk,C S Shum,128,1141,10,-,1 1 1,0:56.44,8,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
2,13.0,KA YING MASTER (C240),M L Yeung,T P Yung,120,1155,11,N,2 2 2,0:56.47,11,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
3,3.0,ALL IN MIND (D200),K Teetan,A S Cruz,131,1188,1,3/4,8 7 3,0:56.56,5,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
4,8.0,UTOPIA LIFE (C166),Z Purton,K L Man,124,1146,3,3/4,5 5 4,0:56.57,3.7,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
5,14.0,COMFORT LIFE (B169),M F Poon,F C Lor,116,1185,14,2,13 13 5,0:56.74,30,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
6,5.0,LARSON (D199),N Callan,J Moore,127,989,5,3-3/4,6 4 6,0:57.03,38,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
7,1.0,CALIFORNIA ARCHER (A417),K H Chan,A S Cruz,123,1129,7,4,7 10 7,0:57.09,12,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
8,7.0,PING HAI GALAXY (C377),J Moreira,J Size,124,1093,4,4-1/4,3 3 8,0:57.11,22,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
9,12.0,SUPER JUNIOR (V390),C Schofield,T P Yung,131,1248,8,4-3/4,4 6 9,0:57.18,11,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
10,11.0,HAPPY TIME (B272),K C Leung,W Y So,122,1167,13,5-3/4,10 8 10,0:57.34,14,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
11,2.0,KASI FARASI (B385),T H So,K H Ting,130,1059,2,6,12 11 11,0:57.37,59,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
12,10.0,GOKO (A270),H T Mo,C H Yip,119,1277,12,6-1/4,9 9 12,0:57.44,7.6,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
13,6.0,REYNOLDS (D170),L Hewitson,D J Whyte,125,1007,6,8,14 14 13,0:57.73,33,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
14,9.0,SO GLORIOUS (C430),H N Wong,Y S Tsui,120,990,9,8-1/2,11 12 14,0:57.78,154,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
WV,,VALIANT DREAM (B416),A Badel,K W Lui,121,---,---,---,---,---,---,2020/01/05,ST,3,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C+3"" Course",13.20,33.71,56.44,,,,13.20,20.51,22.73,nan,nan,nan
1,7.0,SUPREME WITNESS (A357),J Moreira,A S Cruz,129,1287,12,-,1 2 2 1,1:23.07,13.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
2,10.0,SEIZE THE SPIRIT (B030),L Hewitson,Y S Tsui,126,1082,3,N,3 3 3 2,1:23.14,18.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
3,3.0,WINWIN THIRTYTHREE (C110),C Y Ho,P F Yiu,131,989,2,1/2,5 5 5 3,1:23.17,4.7,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
4,14.0,TRIUMPHANT LORD (C101),M F Poon,C S Shum,115,1152,14,1,14 14 13 4,1:23.24,109.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
5,1.0,SHINEALOT (C046),A Badel,P O'Sullivan,133,1060,10,1-1/2,11 9 7 5,1:23.33,16.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
6,5.0,GENERAL TRUMP (B394),S De Sousa,T P Yung,130,1087,4,2,7 8 9 6,1:23.38,6.3,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
7,8.0,ART OF RAW (V368),M L Yeung,C W Chang,126,1070,9,2-1/4,12 11 11 7,1:23.44,44.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
8,6.0,SUPERB AGILITY (C354),H T Mo,L Ho,126,1107,1,3-3/4,6 6 6 8,1:23.69,142.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
9,11.0,CAPTAIN BOSS (B096),K Teetan,D E Ferraris,125,1162,13,4,13 13 10 9,1:23.70,27.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
10,2.0,THE FULL BLOOM (V243),Z Purton,C H Yip,131,1092,7,4-1/2,8 7 8 10,1:23.79,2.5,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
11,13.0,TIGERLAD (C243),K C Leung,R Gibson,118,1119,5,5-1/2,2 4 4 11,1:23.97,75.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
12,4.0,FAIRY FLOSS (C236),C Schofield,K H Ting,130,1046,6,6-1/4,9 10 12 12,1:24.09,31.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
13,12.0,SOCCER MASTER (B452),G van Niekerk,W Y So,122,1098,8,7-1/2,4 1 1 13,1:24.29,13.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
14,9.0,GOLDEN CANNON (T022),T Piccone,K W Lui,126,969,11,11,10 12 14 14,1:24.82,16.0,2020/01/05,ST,4,Class 5,1400M,40-0,GOOD,1.0,"TURF - ""C+3"" Course",13.76,35.63,59.58,1:23.07,,,13.76,21.87,23.95,23.49,nan,nan
1,1.0,WILL POWER (D093),K Teetan,D J Whyte,133,1183,10,-,6 7 1,1:09.62,1.7,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
2,2.0,DOLLAR REWARD (A305),Z Purton,C S Shum,131,1095,8,2-1/4,3 3 2,1:09.97,10.0,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
3,3.0,FORTUNE HAPPINESS (B128),K H Chan,K W Lui,121,1136,1,2-1/2,2 2 3,1:10.03,9.7,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
4,11.0,PLEASANT GUY (B060),K C Leung,L Ho,118,1205,4,3-1/2,5 5 4,1:10.18,52.0,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
5,5.0,POWER KING (C420),J Moreira,A S Cruz,128,1148,11,4,9 8 5,1:10.25,8.6,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
6,7.0,READY CONQUEROR (D204),M F Poon,Y S Tsui,123,1010,9,5,11 11 6,1:10.42,126.0,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
7,8.0,SUPER POWER MAN (D072),C Schofield,K L Man,125,1188,12,5-1/4,1 1 7,1:10.47,11.0,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
8,4.0,COOLCELEB (C030),M L Yeung,T P Yung,130,1262,6,6-3/4,7 9 8,1:10.70,38.0,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
9,9.0,STAR SUPERIOR (V255),H N Wong,C W Chang,119,1070,3,7-1/2,8 6 9,1:10.82,16.0,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
10,6.0,SUPREME PATROL (C300),N Callan,D E Ferraris,128,1171,2,9,4 4 10,1:11.05,18.0,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
11,12.0,FORTUNE PATROL (A245),T H So,A T Millard,112,1014,5,9-1/4,12 12 11,1:11.08,96.0,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
12,10.0,BULB ELITE (A183),A Badel,C H Yip,119,1174,7,12,10 10 12,1:11.54,18.0,2020/01/05,ST,5,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,23.35,46.05,1:09.62,,,,23.35,22.70,23.57,nan,nan,nan
1,12.0,CHEERFUL STAR (B326),Z Purton,F C Lor,120,1033,4,-,4 5 5 4 1,1:48.11,3.4,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
2,2.0,GOD OF DRAGON (B108),C Y Ho,A S Cruz,131,1077,1,SH,3 4 3 3 2,1:48.13,4.6,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
3,5.0,HAPPY WIN WIN (C125),A Badel,C H Yip,127,1016,6,3,8 8 8 5 3,1:48.61,8.9,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
4,3.0,LONDON HALL (B026),J Moreira,D J Hall,130,1100,10,3-1/2,12 13 13 12 4,1:48.65,4.1,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
5,1.0,KING'S MAN (V156),N Callan,P F Yiu,133,1116,12,3-1/2,9 9 9 9 5,1:48.66,19.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
6,6.0,BULLISH GLORY (A118),C Schofield,C W Chang,124,1112,9,3-1/2,10 11 11 8 6,1:48.68,50.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
7,4.0,AMAZING SATCHMO (A363),K Teetan,D E Ferraris,129,1268,7,4,7 6 7 7 7,1:48.76,19.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
8,8.0,MISTER MONTE (A201),S De Sousa,C W Chang,124,1059,8,4-3/4,1 1 1 1 8,1:48.87,13.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
9,10.0,GOOD DAYS (A333),G van Niekerk,C S Shum,122,1106,14,5,14 14 14 14 9,1:48.91,16.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
10,7.0,FAMILY LEADER (C089),K H Chan,C Fownes,114,1161,5,5,2 2 2 2 10,1:48.93,19.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
11,13.0,AEROFLASH (C310),L Hewitson,P O'Sullivan,116,1236,3,5-1/4,11 10 10 10 11,1:48.96,97.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
12,14.0,SHANGHAI RUSKY (C279),M L Yeung,T P Yung,115,1129,2,6-1/2,6 7 6 6 12,1:49.14,149.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
13,9.0,DYNASTA (C090),M F Poon,J Size,120,985,13,11-3/4,13 12 12 13 13,1:49.99,52.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
14,11.0,JOYFUL FAMILY (B397),K C Leung,W Y So,120,1029,11,23-3/4,5 3 4 11 14,1:51.91,183.0,2020/01/05,ST,6,Class 4,1800M,60-40,GOOD,1.0,"TURF - ""C+3"" Course",14.07,37.49,1:01.03,1:24.51,1:48.11,,14.07,23.42,23.54,23.48,23.60,nan
1,2.0,ENCORE BOY (A177),S De Sousa,P F Yiu,131,1133,8,-,8 7 1,1:09.09,21,2020/01/05,ST,7,Class 3,1200M,85-60,GOOD,1.0,ALL WEATHER TRACK,23.59,46.05,1:09.09,,,,23.59,22.46,23.04,nan,nan,nan
2,10.0,MEGA HEART (A148),G van Niekerk,C W Chang,121,1171,4,1-1/4,10 8 2,1:09.27,13,2020/01/05,ST,7,Class 3,1200M,85-60,GOOD,1.0,ALL WEATHER TRACK,23.59,46.05,1:09.09,,,,23.59,22.46,23.04,nan,nan,nan
3,3.0,RED DESERT (C287),J Moreira,J Size,131,1045,3,2-1/2,3 2 3,1:09.45,9.7,2020/01/05,ST,7,Class 3,1200M,85-60,GOOD,1.0,ALL WEATHER TRACK,23.59,46.05,1:09.09,,,,23.59,22.46,23.04,nan,nan,nan
4,11.0,FRUSTRATED (C218),M L Yeung,F C Lor,120,1060,10,3-1/2,5 4 4,1:09.63,61,2020/01/05,ST,7,Class 3,1200M,85-60,GOOD,1.0,ALL WEATHER TRACK,23.59,46.05,1:09.09,,,,23.59,22.46,23.04,nan,nan,nan
