Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
11,6,JOY TOGETHER  (P082),K C Ng,--,Raced on the speed the stands fence. Faded quickly passing the 450m.,2013-01-06,2
12,14,KOWLOON EAST KING  (N215),C Y Ho,B,"Raced prominently 1 off the grandstand rail, vying for leading duties early. Was a beaten horse after the 400m.",2013-01-06,2
13,10,SPEECHMAKER  (M238),A Suborics,TT,"Parked midfield, nearer to the center of the course, had cover. Yielded ground over the final furlong.",2013-01-06,2
14,7,PEACEFUL MISSION  (P114),O Doleuze,H1/SR1,"Travelled the far side worse than midfield after beginning awkwardly, had cover. Was under pressure after the 500m, but failed to respond and finished well back.",2013-01-06,2
1,1,DARS AUTO  (M418),T Clark,--,"Taken back, trapped 3 wide throughout, gradually improved in the back straight, 3Ls behind the leader rounding the Home Turn, enjoyed the fast tempo, dashed on strongly and scored.",2013-01-06,3
2,8,FANTASTISCH  (CK017),U Rispoli,XB,"Raced midfield, travelled 4Ls behind the leader 2 wide, advantaged by the fast tempo, ran on well to get 2nd.",2013-01-06,3
3,7,ABLE DRAGON  (CJ308),M L Yeung,B/TT,"Eased back to rear, settled 6Ls behind the leader 3 wide, suited by the fast pace, peeled widest, dashed on nicely to get 3rd.",2013-01-06,3
4,5,HURRY HURRY UP  (N218),Y T Cheng,B-/TT1,"Hard ridden forward to take the rail and lead at fast sectionals, weakened over the last furlong, just hung on for a distant 4th.",2013-01-06,3
5,2,NAMJONG TURBO  (N250),T Queally,--,"Began awkwardly, then pushed forward to settle 3Ls off the pace on the fence, ran on ok in the straight.",2013-01-06,3
6,6,LUCKY TYCOON  (CH318),T Angland,B,"Taken back, settled 6.5Ls behind the leader 2 wide, favored by the fast tempo, peeled widest, ran on only fairly.",2013-01-06,3
7,4,M'S MAGIC  (M079),O Doleuze,B/TT,"Hard ridden forward to settle 1L behind the leader without cover until 800M, failed to make ground after straightening. (Questioned rider, see incident report)",2013-01-06,3
8,13,FRIENDS SUPPORT  (CL375),M Chadwick,B/H/TT,"Failed to muster despite hard ridden early, settled 6.5Ls behind the leader on the fence, passed tired horses in the straight.",2013-01-06,3
9,14,MASTER RACER  (M278),W M Lai,B,"Hard ridden to obtain box seat, hampered by the fast pace, weakened 300M.",2013-01-06,3
10,12,SADDLERS LODGE  (CL406),R Fourie,PC,"Hard ridden to settle worse than midfield, 5Ls off the pace 2 wide, benefited by the fast tempo, however never ran on.",2013-01-06,3
11,10,SPARKLING  (CK149),N Callan,--,"Camped handy 2 wide, harmed by the fast pace, faded badly 250M. (Hung in in the straight.",2013-01-06,3
12,11,GORGEOUS RULER  (CK403),C Y Ho,B/TT,"Began awkwardly, then pushed forward to park outside the leader 800M, hampered by the fast tempo, weakened badly over the last furlong after a tough trip.",2013-01-06,3
13,3,BEST NOODLE  (CJ278),G Mosse,--,"Raced midfield, travelled 5Ls behind the leader on the fence, despite suited by the fast pace, never ran on after straightening.",2013-01-06,3
14,9,BILLION GAINS  (M263),T H So,--,"Hard ridden along to settle midfield 3 wide, moved closer to the leader 800M, flattened badly over the last furlong. (Bled)",2013-01-06,3
1,10,LUFFY  (N414),U Rispoli,TT1,"Smart break, sat 1 back on fence in 3rd, progress between horses 250m, driven to lead 100m, all out to seal win.",2013-01-06,4
2,2,DOUBLE DRAGON  (CK019),C Y Lui,H,"Fast start, driven to lead 1200m, tacked across to grab fence berth 800m, kicked on 400m, all out when headed 100m, held on for 2nd.",2013-01-06,4
3,3,WINNING MASCOT  (CL342),K C Ng,--,"Rousted at break, 3 deep with cover midfield, shaken up 400m, responded with sound run to grab 3rd final strides.",2013-01-06,4
4,14,CHAMPION RANGER  (N279),Y T Cheng,XB,"Fast start to dispute early lead, trapped 3 wide no cover 4th, driven 400m, to 3rd 300m, run tapered, edged out of frame late.",2013-01-06,4
5,13,WINNING LEGEND  (P050),T Clark,H/SR/TT1,"Taken behind from widest berth, raced last pair 1 off, 8L last & switched widest home turn, closed soundly in run to wire.",2013-01-06,4
6,5,CRAIG'S PRIDE  (M274),O Doleuze,BO-/H1,"Dropped in from wide gate, raced last pair on rail, switched wide & driven 400m, stayed on well to line.",2013-01-06,4
7,12,MY WORD  (N315),K C Leung,B/TT,"Tardy break, settled 1 off with cover fore of midfield, driven home turn, ran on one pace.",2013-01-06,4
8,4,JOYFUL LUCK  (M223),B Prebble,B-,"Fast start, trapped 3 deep with cover fore of midfield, hard-ridden final turn, kept on soundly until weakened close home.",2013-01-06,4
9,6,SUPERKING DRAGON  (N318),H W Lai,B1/TT,"Driven at break, niggled fore of midfield on rail, hard-ridden into stretch, boxed on same speed.",2013-01-06,4
10,7,PLAIN RED BANNER  (N327),N Callan,B/TT-,"Tardy Break, bustled early, raced 1 off with cover midfield, switched out & shaken up 400m, outpaced, plugged on evenly.",2013-01-06,4
11,11,MOBILE KING  (P084),C Y Ho,--,"Missed break, raced rail near rear, ridden 400m, ran home one pace.",2013-01-06,4
12,1,ALWAYS WELL  (M112),C K Tong,SR1,"Sharp start, raced 1 off no cover 2nd, driven to challenge 400m, found wanting & emptied 300m, faded thereafter.",2013-01-06,4
13,9,ENDURING  (N149),R Fourie,B,"Slow start, raced midfield on rail, ridden 500m, found little for pressure.",2013-01-06,4
14,8,SAFARI MAGIC  (N166),T Angland,B/XB/TT,"Slow break, sat 1 off near rear, ridden 600m, found nothing in run home.",2013-01-06,4
1,12,JADE PINS  (CL432),K C Leung,B/TT,"Missed break & driven at tail, sat rail last trio, ridden 500m, switched out & closed in stretch, darted inside for run 200m, led 100m, drew away.",2013-01-06,5
2,8,COOL BEAN  (N076),G Mosse,--,"Good start, trapped 3 deep with cover midfield, driven to narrow lead 300m, pressed in stretch run, all out when headed 100m.",2013-01-06,5
3,7,ALL BOUNTIFUL  (N311),T Angland,P/TT,"Smart start, raced 3 wide with cover behind midfield, niggled 600m, advanced wide into final turn, pressed lead from 400m, battled to wire.",2013-01-06,5
4,2,CARE FREE PEGASUS  (N362),O Doleuze,--,"Taken back at break, sat rail near rear, niggled 800m, driven wide home turn, boxed on soundly to line.",2013-01-06,5
5,4,KINGSTON SPARTACUS  (CL116),W M Lai,--,"Taken behind at break, last trio 1 off, ridden 650m, last into stretch, switched widest & stayed on for decent gains.",2013-01-06,5
6,5,PANTHER RUN  (CL140),Y T Cheng,B-/TT,"Good break, raced rail midfield, shuffled back final turn, switched out & stayed on one pace in stretch.",2013-01-06,5
7,6,KHARU  (CK411),T H So,B,"Sluggish break, raced midfield 1 off with cover, driven 430m, not clear run 400m & 300m, kept on one pace.",2013-01-06,5
8,13,BULLISH POWER  (M330),M Chadwick,TT,"Fast break to dispute early lead on fence, settled back fore of midfield, shuffled back home turn, shifted off heels 300m, stayed on without threat.",2013-01-06,5
9,3,FORTUNE BRAVO  (N054),N Callan,B-/H/V1,"Speed at break, raced 4th 3 wide no cover, driven to narrow 2nd 400m, all out & swamped 300m, weakened out.",2013-01-06,5
10,11,COSMO ONE  (M410),H W Lai,H/SR,"Fast start, unable to slot, trapped wide midfield, advanced to lead 1100m, taken to rail, shaken up 400m, headed 300m, faded in run.",2013-01-06,5
11,1,SWEET CORNER  (P005),K C Ng,TT,"Unable to slot early, snagged back to last trio 3 deep with cover, widest on home turn, modest advance until faded tamely final 250m.",2013-01-06,5
12,9,LIFE OF BEAUTY  (M022),U Rispoli,B/TT,"Slow start, settled 1 off with cover midfield, bustled to 5th 800m, driven & badly impeded 400m, eased.",2013-01-06,5
13,14,DANESOUTH  (CL001),C K Tong,H/TT,"Tardy break, bustled to lead on rail, over-raced & headed 1100m, remained handy until found nothing final turn, faded out.",2013-01-06,5
14,10,GOLD TARTINI  (N070),B Prebble,B/H,"Driven at break to lay up handy 1 off no cover, to 2nd 800m, hard-ridden final turn, fading when badly bumped & unbalanced 350m, eased.",2013-01-06,5
1,8,HEARTS KEEPER  (N360),T H So,B,"Pushed forward, just off the leaders 2 wide, not suited by the fast tempo, closed off strongly to score.",2013-01-06,6
2,3,FLYING CHINA  (CK266),B Prebble,PC,"Hard ridden to maintain a midfield spot, 5Ls off the leader 2 wide, benefited by the fast pace, progressed steadily 300M for 2nd.",2013-01-06,6
3,12,VIVA DOLPHIN  (M071),C Y Ho,B/TT,"Hard ridden forward to cross and shared the lead at fast sectionals, hung on until 300M overhauled, ran on for 3rd.",2013-01-06,6
4,5,MAROON PRINCE  (N413),N Callan,H/XB,"Pushed forward to share the lead, trapped 3 wide and clocked fast sectionals, ran on well until 200M flattened.",2013-01-06,6
5,9,JADE CHRISTY  (M412),A Suborics,B/TT,"Pushed forward, 2.5Ls off the fast pace 2 wide, hung in, and just held ground in straight.",2013-01-06,6
6,7,OYSTER  (CL146),W M Lai,P/TT,"Eased at start to take rail at rear, 8Ls off the leaders, benefited by the fast pace, made late ground 200M.",2013-01-06,6
7,4,LORD DRAGON  (N165),C K Tong,H-/TT,"Midfield, 5Ls off the leaders along the fence, favoured by the fast tempo, just held ground in straight.",2013-01-06,6
8,11,CITY DELIGHT  (N239),G Mosse,B,"Behind midfield, 6.5Ls off the leaders 2 wide, suited by the fast tempo, ran on ok.",2013-01-06,6
9,10,WALALA  (N343),T Clark,B/H,"Behind midfield, 6.5Ls off the leaders along the fence, benefited by the fast pace, ran on fairly.",2013-01-06,6
10,2,BULLISH FRIEND  (N333),M Chadwick,TT,"Pushed to hold the rail and share the lead at fast sectionals, soon out of fuel 400M.",2013-01-06,6
11,1,DARPANA  (CK256),W C Marwing,B/TT,"Eased at start to take cover at rear, 8Ls off the leaders 2 wide, favoured by the fast tempo, however no progress.",2013-01-06,6
12,6,HIGHLAND DRAGON  (N265),T Queally,CP,"Eased to sit in front of midfield, 2.5Ls off the fast pace, trapped 3 wide, soon emptied 250M.",2013-01-06,6
1,8,AFFLUENCE OF RAIN  (CL363),W C Marwing,B/TT,"Ran along rail to 900 when switched out for room. Hard ridden 400m, picked up quickly from 200m to win in last few strides.",2013-01-06,7
2,2,BUNDLE OF LOVE  (N324),B Prebble,P-,"Taken forward from wide draw to lead clearly by 1000m, well clear entering straight, still there 100m, caught final strides.",2013-01-06,7
3,4,MI SAVVY  (N138),O Doleuze,SR,"Ridden up to take temporary lead before settling behind leader. Was 2nd into straight, bumped 200m but kept on well.",2013-01-06,7
4,9,SECRET SHAM  (P174),N Callan,H1,"Awkward start but ridden up to share early pace before settling 2-back the rail. No room early in straight, shifted out 200m, bumped 100m, kept on.",2013-01-06,7
5,1,MY NAME IS BOND  (M287),C Y Ho,H1/P1,"Restrained early to get closer to rail, taken out 400m but passage closed and switched back in. Ran on strongly.",2013-01-06,7
6,7,RACING REWARD  (N155),A Suborics,SR,Crowded start but soon in midfield along rail. No room early in straight but kept on well to be closest at finish.,2013-01-06,7
7,12,BREEZE OF LUCK  (CL124),M Chadwick,--,Fractious before start. Taken back from wide draw to join last trio but wide. Swung wider 400m but then one-paced.,2013-01-06,7
8,5,WINNIE'S HORSE  (P169),G Mosse,TT1,Taken forward from the start but held wide and 3-deep into turn. Started to weaken from 400m.,2013-01-06,7
9,3,KING'S FOLKS  (N296),H W Lai,B,Began awkwardly and soon at rear along rail. One-paced in straight but ran past tired horses.,2013-01-06,7
10,6,GOLDWEAVER  (P072),Y T Cheng,B1,Hard ridden to go forward and raced 3-wide without cover. Went wider into turn before drifting back. Ride queried.,2013-01-06,7
11,11,GOLDEN SCALPEL  (N224),W M Lai,--,"Jumped OK and raced 2-back, one-off to the turn before slipping back through the field.",2013-01-06,7
1,11,TURIN CHAMPION  (M060),W M Lai,XB,"Tracked leader and always going strongly, quickened readily when asked, took over near 100M and won comfortably in the end.",2013-01-06,8
2,9,GREEN ZONE  (M302),C Y Ho,B,"Driven early to find the lead, took them along at good pace, saw out the final 300M well, headed by winner near 100M but finished well clear from the rest.",2013-01-06,8
3,5,MENTOR  (N017),B Prebble,B-/P1,"Held up in midfield along the fence, stayed on to claim 3rd near the line but no threat to first two.",2013-01-06,8
4,1,CHEETAH BOY  (CL192),Y T Cheng,B/H,"Sent forward, close up behind leaders, kept on evenly for a non-threatening 4th.",2013-01-06,8
5,10,LOADS OF JOY  (CL088),H W Lai,TT,"Up with early pace, caught 3-wide turning for home, not going the pace to challenge leaders, faded nearing 100M.",2013-01-06,8
6,12,LUCKY SCEPTER  (N174),C K Tong,H/CP/TT,"Settled behind midfield along the 2-path, made limited progress turning in, no impression on leaders.",2013-01-06,8
7,2,CHOICE TREASURE  (N436),W C Marwing,TT,"Held up 2-wide in midfield, kept on same pace final 300M, never threatened.",2013-01-06,8
8,4,ALL VICTORY  (M107),M Chadwick,TT,"Dropped back to the rear from draw 12, 7Ls down at the 400M in an impossible position, made no progress under pressure, never involved.",2013-01-06,8
9,8,NICE FOLKS  (CL421),O Doleuze,B,"Nudged along after the start, raced behind midfield and seemed to be struggling in middle stages, found little when the race got serious, never able to challenge.",2013-01-06,8
10,7,GROOVY  (CL401),T Angland,--,"Taken back from wide draw, 7Ls back in last pair making the turn, came widest into straight, not quickened.",2013-01-06,8
11,3,NORDIC ONE  (N370),G Mosse,CP-/TT,"Broke well, steadied to obtain cover , settled 3-wide behind midfield, gave limited response turning in, no extra final 200M.",2013-01-06,8
12,6,FUJIAN SPIRIT  (N397),K C Ng,H/B1,"Pushed along early, outpaced and fell back to midfield turning for home, soon under pressure, dropped away rapidly passing 300M.",2013-01-06,8
1,7,GO BABY GO  (N033),T Angland,B-/H-,Jumped well and raced on hind quarters of leader to 400m. Took over 200m and kept on well to the line.,2013-01-06,9
2,5,STRAIGHT GOLD  (N089),N Callan,H/SB/XB,"Jumped with field, switched to outside fence in 3rd, 2Ls from leader, kept on steadily under pressure final 400m.",2013-01-06,9
3,3,RICH TAPESTRY  (N011),O Doleuze,B,"Ridden up to sit in 4th, one-off the fence. Kept on well under hard riding to be closest at the finish.",2013-01-06,9
4,2,AMBER SKY  (N241),M Chadwick,H/XB,Jumped best and led along outside fence. Tried to kick clear 400m but soon under pressure and one-paced. Blood in trachea.,2013-01-06,9
5,8,ROMAN SOLDIER  (N372),Y T Cheng,B/H,"Tightened start, steadied 800m to drop back 8Ls. Picked up gradually and flew home final 200m.",2013-01-06,9
6,1,RICH UNICORN  (CL410),A Suborics,--,"Raced in midfield along outside fence to 400m when put under pressure. Checked 100m, but kept on.",2013-01-06,9
7,10,GURUS DREAM  (M246),K C Ng,--,"Checked start, then bumped and unbalanced. Switched in approaching 300m and finished off well.",2013-01-06,9
8,11,PRETTY ONE  (CL418),M L Yeung,TT,Jumped with field and raced between horses to 500m before slowly giving ground. One paced final 300m.,2013-01-06,9
9,6,REGENCY LUCK  (M291),G Mosse,B/TT,Raced behind leaders along outer fence to 400m when switched in for room but found little final 400m.,2013-01-06,9
10,9,BOULD MOVER  (M120),K C Leung,TT,Jumped well and held position 3-back along outer fence to 400m when started to give ground.,2013-01-06,9
11,12,ST YAZIN  (N409),W M Lai,--,Crowded start and raced tightly to 800m when shifted out to outer fence. Put under pressure 400m but one-paced.,2013-01-06,9
12,4,GOOD BOY BOY  (CK388),C Y Lui,--,Jumped well and taken forward down the centre of the track to be 3rd at 800m. Started to give ground from 400m.,2013-01-06,9
