Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
5,1,SWEET HOME  (T347),N Rawiller,H-,"Raced midfield, travelled 3Ls behind the leader on the fence, finished off steadily without serious threats.",2016-12-04,3
6,10,PRINCE HARMONY  (V012),D Whyte,H/P,"Prominent, settled 1L behind the leader 2 wide with cover, kept on one pace to the line.",2016-12-04,3
7,7,GOBI STORM  (A101),O Murphy,TT1,"Settled midfield about 4Ls behind the leader on the fence, made some ground in Straight.",2016-12-04,3
8,8,GOOD COMPANION  (A052),S De Sousa,TT1,"Raced midfield, travelled 3Ls behind the leader 2 wide with cover, one paced home.",2016-12-04,3
9,2,WIN FOR CHARITY  (V244),C Y Ho,H,"At back throughout, never ran on.",2016-12-04,3
10,5,CURLING LUXURY  (A083),T H So,--,"Always at back, never a factor.",2016-12-04,3
11,12,HAPPY SOUND  (V107),C Schofield,B/E/TT,"At back, trapped wide without cover throughout, never looked likely. (Questioned for riding)",2016-12-04,3
12,6,FORTUNE BROTHERS  (V389),D Lane,P1/TT1,"At rear throughout, never looked competitive.",2016-12-04,3
1,1,ELITE SPIRIT  (S200),B Prebble,TT,"Broke well, rolled forward along rail to sit 4L behind leader at turn. Inched closer around turn, got split 250m, hit front 100m, pulled clear.",2016-12-04,4
2,7,FLYING GODSPELL  (V376),N Rawiller,H-,"Pressed forward from outside draw to lead on settling, crossing to fence before turn. Collared passing 100m but held on to second placing.",2016-12-04,4
3,5,HEARTS KEEPER  (N360),K Teetan,B/TT,"Vigorously ridden early to hold forward position before settling in midfield 5L from leader. Took closer order around turn, switched out straight and ran on well doing best work final 50m.",2016-12-04,4
4,12,RICHCITY FORTUNE  (V088),S Clipperton,H/XB/TT,"Away well, pressed forward, sitting in box seat. Tailed leader to straight, switched out to make run, boxed on one-paced without closing gap.",2016-12-04,4
5,11,INVISIBLE  (T418),C Y Ho,--,Began well but beaten for speed and dropped back towards rear. One-paced early in straight before picking up the bit 200m and finishing well.,2016-12-04,4
6,9,GAME OF FUN  (V146),Z Purton,B,Crowded out at start then bumped and unbalanced. Pressed forward but wide to settle behind midfield. Taken wide in straight but only one-paced under hard riding.,2016-12-04,4
7,6,I'M THE WON FOR U  (T364),J Moreira,--,Hard ridden to hold forward position before settling one-off 3L from leader. Rolled forward from 400m to look a chance but only one-paced final 200m.,2016-12-04,4
8,10,HURRICANE KID  (T285),N Callan,PC,"Bumped start, pressed forward, settling one-off in midfield. Put under pressure from turn, given reminders 300m but only one-paced.",2016-12-04,4
9,8,HIT A HOME RUN  (N248),T H So,--,"Began awkwardly, no pace, dropping to last and crossing to fence. Made ground from 800m to get within 4L of leader entering straight before turning one-paced.",2016-12-04,4
10,3,GLOBE TROTTER  (T387),H T Mo,B/TT,"Hard ridden to go forward, racing 3-wide without cover 2L from leader. Turned 4-wide before running out of stamina and fading final 200m.",2016-12-04,4
11,2,TRILLION TREASURE  (P156),K K Chiong,B,Aggressively ridden and given reminders but didn't muster and eased back passing 1000m. Well back thereafter and never competitive.,2016-12-04,4
12,4,KINGSTON JUMBO  (P283),K C Leung,B,Hard ridden but failed to respond and soon clear last. Continued to give ground first turn and eased down. Unacceptable performance.,2016-12-04,4
1,2,MASTER GOLD  (T325),K C Leung,B/H,"Pressed forward from outside draw, taking first turn 4-wide before settling 3-wide 2L from leader back stretch. Rolled forward final turn, gradually forged forward under vigorous riding to score narrowly.",2016-12-04,5
2,11,FLYING MACHINE  (T413),J Moreira,SR/TT,"Hard ridden to hold forward position before settling between horses 4L from leader back stretch. Put under pressure from 500m, got clear run 350m, picked up momentum from 200m and finished strongly.",2016-12-04,5
3,5,EXPEDITE  (N111),N Rawiller,B-/H/XB/PC2,"Began well but tended to race ungenerously and slipped back to behind midfield. Took inside run around turn, got clear run top of straight, finished off strongly final 200m.",2016-12-04,5
4,8,SALSA BROTHERS  (V022),O Murphy,B/TT,"Quickly into stride, took lead on settling and slowed pace. Put under pressure turning for home but kept battling before being swamped final strides.",2016-12-04,5
5,12,CONSISTENT  (T045),T H So,H,"Pressed forward from an outside draw to race outside leader on settling. Moved forward 600m to put pressure on leader, kept battling in straight until flattened final strides.",2016-12-04,5
6,1,LANSBURY  (T164),Z Purton,CP,"Steadied soon after start and shifted across behind runners, settling at rear. Made forward move turning for home, wide in straight, ran on steadily to be closest at finish.",2016-12-04,5
7,4,SURE PEACE  (S326),K K Chiong,B/TT,"No early pace, dropping to rear but away from fence. Switched out turning for home to go forward and ran on fairly in straight.",2016-12-04,5
8,10,IMPERIAL CONCORDE  (P425),S De Sousa,CP/TT,"Jumped OK but beaten for speed, slipping to behind midfield in one-off position. Lost position around turn, taken wide in straight, boxed on fairly.",2016-12-04,5
9,3,MR POTENTIAL  (V270),D Whyte,--,"Began fairly, ridden to make up ground but held wide 3L from leader. Took closer order around turn to look a chance entering straight. Flattened final stages.",2016-12-04,5
10,6,GOLD DRAGON  (S339),C Schofield,B/TT,"Ridden along early then steadied and shifted in to find cover, settling close to fence in midfield. Stayed on fence around turn and kept on fairly in straight.",2016-12-04,5
11,14,WEALTHY FORTUNE  (P324),C Y Ho,B,"No early pace dropping to rear along fence. Shuffled back to last around turn, boxed on one-paced in straight.",2016-12-04,5
12,13,EQUITY DOCTRINE  (T329),H W Lai,B,"Bounced well, allowed to stride forward, settling one-off 2L from leader. Made forward move on straightening but run ended 200m out. One-paced.",2016-12-04,5
13,9,DIAMOND FRIENDS  (S376),B Prebble,H/P/TT,"Outpaced early, dropping back but kept wide towards the rear. Wide around turn, one-paced in straight.",2016-12-04,5
14,7,LUCKY SEVEN STARS  (V263),N Callan,B,"Slow into stride, then crowded for space 1400m before being pushed forward along rail to sit 2L behind leader back stretch. Under pressure soon after straightening and faded.",2016-12-04,5
1,14,D B PIN  (V344),K Teetan,--,"Prominent on stand side and assumed lead near 400M, kept on to score without being pushed in final strides.",2016-12-04,6
2,8,FAIRY TWINS  (V222),N Callan,TT,"Pushed forward and sat 3/4L behind the lead on inner track, finished off nicely but no match to winner.",2016-12-04,6
3,1,BEAUTY MASTER  (V135),Z Purton,TT,"Settled in midfield, 1-1/2L off the lead stand side, ran on well from 200M to take 3rd.",2016-12-04,6
4,9,KING MORTAR  (A097),S Clipperton,H1,"Raced in about midfield, 2L behind on inner track, kept on one paced in the run home.",2016-12-04,6
5,13,FORTUNE BO BO  (V017),J Moreira,B/TT,"Sent forward and raced as part of the lead, run interrupted at 200M, not a threat anyway.",2016-12-04,6
6,12,CALL ME AWESOME  (V340),O Murphy,H1,"Travelled in worse than midfield, 2-1/2L off stand side, showed slight dash after 200M.",2016-12-04,6
7,10,AMAZING RACE  (V350),C Y Ho,--,"Sat towards the rear, 3L behind on centre track until 300M when shifted to inner track, kept on one paced home.",2016-12-04,6
8,6,SUPER WISE  (A100),D Whyte,TT1,"Raced prominently, 3/4L off the lead along the outside rail, kept on until couldn't match the pace passing 300M.",2016-12-04,6
9,7,THE SUPREME  (V370),K C Leung,H/XB,"Awkward start, raced at the rear 3-3/4L behind along the outside rail, inconvenienced at 200M, not competitive.",2016-12-04,6
10,2,SMART DECLARATION  (S436),B Prebble,SR/TT,"Slow start, then eased back and sat 3L off stand side, shifted to inner track at 300M, made no progress.",2016-12-04,6
11,3,HELLA HEDGE  (P355),K K Chiong,B,"Niggled forward and raced prominently on centre track, dropped off gradually at 200M.",2016-12-04,6
12,11,APPLAUSE  (A023),S De Sousa,--,"Raced towards the rear, 2-1/4L behind along the outside rail, hampered at 200M, not competitive anyway.",2016-12-04,6
13,4,GALLANT ROCK  (S240),H T Mo,B/E,"Ridden forward to lead on inner track, out of steam passing 350M.",2016-12-04,6
14,5,LUCKY WAN FENG  (A072),N Rawiller,H1/TT1,"Settled in midfield, 1-1/2L behind on centre track, run ended when clipped heels and blundered at 200M.",2016-12-04,6
1,6,WORLD RECORD  (V040),C Schofield,XB,"Broke well but no early toe, dropping behind midfield but wide. Began long forward move 1200m to race outside hindquarters of leader 600m. Shaken up 400m, hit front 250m, pulled clear.",2016-12-04,7
2,1,CARE FREE PRINCE  (V069),N Rawiller,B,"Began well, pressed forward to lead until 1100m when settled in box seat 3L from leader. Came off fence 500m, got clear run in straight but unable to run down winner.",2016-12-04,7
3,2,SNOW SLIDER  (P438),K K Chiong,TT,"Away nicely, pressed forward, taking over lead passing 1100m and crossing to fence. Collared passing 250m but kept battling to line.",2016-12-04,7
4,4,WISKY  (T368),J Moreira,B/TT,"Jumped with field, not pushed, settling one-off behind midfield. Disappointed for run around turn then held in traffic early straight. Steadied 250m, shifted in for clear run 200m and finished off nicely.",2016-12-04,7
5,3,GOLDEN ACHIEVER  (V216),D Whyte,B1/TT,"Ridden to hold forward position but held wide. Allowed to stride forward from 600m, turned wide, kept on steadily in straight without looking dangerous.",2016-12-04,7
6,12,GOLDIE FLANKER  (V161),O Murphy,--,"Slow into stride, restrained and taken to fence 1300m. Switched out 650m but not much room top of straight. Got clear 300m and ran on fairly.",2016-12-04,7
7,8,GREAT TREASURE  (T380),H W Lai,B/H,"Outpaced and soon clear last. Tagged on to field passing 600m, taken to centre track on straightening, boxed on fairly under the whip.",2016-12-04,7
8,7,DOUBLE DOWN  (V384),Z Purton,--,Jumped OK but held wide and tended to over-race when restrained behind midfield. Improved position around turn to get within range of leaders passing 200m when ran out of steam.,2016-12-04,7
9,9,GOOD METHOD  (S218),H T Mo,B/TT,"Vigorously ridden to hold forward position, settling between horses 4L from leader 1000m. Blocked for run early in straight, raced tightly to 300m, steadied 250m, ran on fairly when clear final 200m.",2016-12-04,7
10,10,VICTORY DUKE  (T136),K C Leung,CP/H/TT,"Got off well, ridden along to hold rail, settling 3L from leader passing 1000m. Lost position around turn, took rails run in straight, kept on fairly to 100m when flattened.",2016-12-04,7
11,5,HOUSE OF LUCK  (S127),O Doleuze,B,"Began fairly, taken to rail and allowed to improve position to midfield. Badly crowded passing 900m, dropping to near last around the turn. Took rails run in straight and boxed on one-paced.",2016-12-04,7
12,11,DASHING SUPER  (N348),C Y Ho,--,"Hard ridden early to share early pace, settling one-off 3L from leader passing 1000m. Started to feel the pinch on straightening and gave ground steadily.",2016-12-04,7
13,14,HARMONY PARTNERS  (V160),T H So,B/TT1,"Steadied and shifted across behind runners soon after the start, dropping to rear but away from fence. Switched out around turn but found nothing in straight when asked for an effort.",2016-12-04,7
1,4,PEOPLE'S KNIGHT  (T305),S Clipperton,H,"Held up midfield, 3Ls off the pace halfway, made good progress up the fence passing 400M, shifted out 200M to continue his chase, led 100M and won going away in very fast time.",2016-12-04,8
2,9,RED MARVEL  (T417),J Moreira,H/P2/TT,"Soon led from draw 1, set steady pace first half, quickened up tempo home turn, kept on well in straight just couldn't hold off winner at 100M.",2016-12-04,8
3,14,GO GO WIN  (S073),K Teetan,CP-/P2,"Pressed forward from draw 13, crossed to 2-wide prompting the pace, tried hard but always held by leader in the run home, lost 2nd 150M.",2016-12-04,8
4,8,NOBLE ALPHA  (M339),O Murphy,P,"Chased leaders along the inside, advanced to 3rd 400M, kept battling on but couldn't reel in the leaders over final 300M.",2016-12-04,8
5,3,TRAVEL FIRST  (T098),H T Mo,TT,"From widest draw caught no closer than 3-wide throughout, 3Ls back in midfield on settling, kept on moderately final 300M without threatening leaders.",2016-12-04,8
6,1,MAJESTIC ANTHEM  (P238),S De Sousa,B/TT,"Near the rear early stages, settled behind midfield down the back-straight, checked 800M, brought wide 450M, stayed on without threatening.",2016-12-04,8
7,7,LOTUS BREEZE  (T112),D Whyte,CP/XB/TT,"Restrained to near the rear, caught 3-wide during race, improved to midfield home turn, kept on fairly under pressure final 300M.",2016-12-04,8
8,5,WUSHU CHAMPION  (V301),C Schofield,H1,"Jumped awkwardly, settled towards the rear, 6Ls to make up 400M but didn't make much progress on leaders.",2016-12-04,8
9,10,TURIN PEARL  (P267),H W Lai,--,"Caught wide no cover from first turn, chased leaders along the 3-path, well held in the run home, no extra 150M.",2016-12-04,8
10,13,LUCKY PROFIT  (S335),D Lane,B/TT,"Behind mid-division early stages, shuffled further back midway, 3-wide home turn, couldn't quicken enough to challenge.",2016-12-04,8
11,12,TRUMP  (P106),C Y Ho,--,"Never far off, 5th at 800M, under pressure to keep up nearing 400M, weakened from 300M.",2016-12-04,8
12,6,DEJA VU  (T376),K C Leung,B/TT,"Dropped back after first 100M and shifted to 2-wide spot at the rear, remained there to home turn, gave limited response when asked, never involved.",2016-12-04,8
13,11,SEE ME NOW  (V171),T H So,XB/TT,"Taken back on jumping, raced in the rear and keenly passing 900M, 8Ls off the pace 400M, didn't respond to riding and never a factor.",2016-12-04,8
14,2,NORTHERN FALLS  (T354),N Rawiller,B,"Settled down 2-wide in midfield 3-4Ls behind leader, outpaced home turn, soon out of contention and eased. (Blood in trachea.)",2016-12-04,8
1,10,SEASONS BLOOM  (V410),Z Purton,TT,"Checked start, ridden to make up ground but trapped 3-wide. Improved position around turn, swung very wide in straight, finished strongly down centre track to win drawing away.",2016-12-04,9
2,1,CALIFORNIA WHIP  (A114),N Callan,TT1,"Crowded start, recovered and pushed forward, settling one-off 3L from leader 900m. Had clear run on straightening and kept on well.",2016-12-04,9
3,13,A BEAUTIFUL  (T421),S De Sousa,B/TT,"Vigorously ridden from outside draw to race outside early leader before taking over passing 1000m and crossing to fence. Kicked 2L clear entering straight, caught 150m, kept on to hold minor placing.",2016-12-04,9
4,8,JADE FORTUNE  (V020),K Teetan,H,"Ridden early but found pace too hot, dropping behind midfield. Came off fence turning for home, battled on gamely in straight, doing best work final 100m.",2016-12-04,9
5,12,HAPPY JOURNEY  (S299),C Y Ho,V/TT,"Broke well, pressed forward to settle along rail 3L from leader passing 1000m. Stayed on rail in straight and kept on gamely till flattened final stages.",2016-12-04,9
