Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
5,1,LIGHTNING AND GOLD  (P354),Z Purton,B/TT,"Slow start & bustled to rail, rolled on to midfield, shaken up 430m & shifted out, not clear run 350m to 200m, driven for minor late headway.",2015-09-28,4
6,3,JUST PLEASANT  (S006),Y T Cheng,H-,"Broke well, raced 1 back on rail, niggled a touch 800m, attempted to shift out & driven 300m, lacked toe & found little, plodded on one pace.",2015-09-28,4
7,7,ZACHARY  (N146),J Moreira,B/TT,"Prominent at start, sat 2nd 1 off no cover, shuffled to 1 off 1 back 1000m, niggled 800m, under pump 550m to hold spot, one-paced in run home.",2015-09-28,4
8,12,FOREST COLOURS  (P167),C Schofield,B,"Rousted at break to midfield 1 off with cover, shuffled back gradually to near rear turning in, driven 400m & bumped in sandwich down stretch, bumped again 160m, kept on late.",2015-09-28,4
9,4,ISLAND FLYER  (S423),K C Leung,CP/H/XB,"Taken back, settled midfield 3 deep with cover, wide & driven into stretch, outpaced & plodded on tamely, shifted out & bumped rival late.",2015-09-28,4
10,2,GOLDWEAVER  (P072),G Mosse,H,"Good break on outer, trapped handy 3 wide no cover, to 2nd 1 off no cover 1000m, 1L down & ridden 400m, outpaced & then emptied 250m, faded in run.",2015-09-28,4
11,10,HEAR THE ROAR  (M152),M Chadwick,B/XB,"Taken back at start & raced rail in rear rank, shifted out turning in, bumped 400m & unbalanced, bumped again 160m & impeded to wire.",2015-09-28,4
12,11,TELECOM PRINCE  (P017),H N Wong,--,"Tardy start, raced last trio 3 deep with cover, driven widest into stretch, found nil in weak run home.",2015-09-28,4
13,8,FUNNY FORTUNE  (P227),T H So,--,"Broke ok, niggled a touch early, caught 4 wide no cover & unable to slot, pushed on to 3rd 3 wide no cover at 1000m, ridden 500m, found nil & weakened tamely.",2015-09-28,4
1,12,BAMBOO DANCE  (M327),J Moreira,B,"Broke ok, settled midfield 1 off with cover, progress on turn, 3rd & driven 400m, quickened to lead 250m, drew clear.",2015-09-28,5
2,5,REAL GENEROUS  (M193),Z Purton,H/B2/TT,"Missed break, taken to rail, rolled on to midfield at 950m, shifted 1 off on turn, crowded until driven 350m, ran on to 2nd late.",2015-09-28,5
3,6,PACKING DRAGON  (T230),N Callan,CP,"Prominent initially, soon settled handy 1 off with cover, shifted 3 wide with cover 970m, driven 530m, fought on to 2nd 150m, tapered & lost 2nd late.",2015-09-28,5
4,10,TOWERING STORM  (M401),K C Leung,B,"Taken back at break & bustled at tail, soon dropped to rail & advanced to sit behind midfield, ridden 500m, switched 1 off 350m, stayed on dourly for gradual headway.",2015-09-28,5
5,2,FIGHTING BOY  (P376),K Teetan,--,"Missed break, raced near tail on rail, niggled 800m, shifted out & ridden final turn, staying on when bumped 250m, raced tight to rival in run, kept on for minor gains, bumped at wire.",2015-09-28,5
6,1,CASH COURIER  (S417),C Schofield,B/TT,"Broke ok but lacked toe, raced 1 off near tail, niggled 650m, shifted out & driven into stretch, bumped 250m raced tightly with rival in closing stages & unbalanced, kept on for minor gains, bumped at line.",2015-09-28,5
7,14,SPICY SIAM  (N090),Y T Cheng,B/TT,"Tardy break & rousted to settle behind midfield 1 off with cover, under pump 500m, stayed on for modest inroads.",2015-09-28,5
8,8,GOLD TALENT  (S113),R Fourie,TT,"Fast start & led, soon headed& settled 2nd 1 off no cover, shifted 3 wide on turn, driven to press lead 450m, emptied 150m & tapered to wire.",2015-09-28,5
9,3,TERRIFIC MASTER  (P436),D Whyte,TT,"Smart start wide, taken back to slot midfield 3 wide with cover, checked & shuffled back 770m, driven turning in but crowded, checked & switched out 220m, outpaced & tapered.",2015-09-28,5
10,13,GOLD PRECIOUS  (P364),T H So,P,"Driven wide to lead 1500m, to rail 1250m & raced 1L clear, driven under pressure 430m, all out & headed 250m, weakened.",2015-09-28,5
11,9,KING BOUNTIFUL  (T105),C Y Ho,P/TT,"Tardy start, niggled along at tail, ridden 500m, ran on centre track for minor inroads.",2015-09-28,5
12,4,MALAYAN PEARL  (N416),N Rawiller,--,"Sharp break, caught wide & taken back to race 3 wide with cover behind midfield, niggled 700m, driven into stretch, one-paced when squeezed up & checked 250m, no extra.",2015-09-28,5
13,7,DASHING FORTUNE  (P046),W M Lai,TT,"Moderate start, bustled to 3 wide no cover handy, rolled on & 2nd at 970m, driven 460m, outpaced & bumped 350m, faded tamely.",2015-09-28,5
14,11,TRIBAL GLORY  (S395),C K Tong,H,"Broke ok, raced 1 back on rail, driven turning in, found nil & faded weakly.",2015-09-28,5
1,2,GLACIER BLUE  (P062),B Prebble,CP/XB,Settled midfield 3-1/4L behind the leader. 3 wide without cover and travelled nicely rounding the Home Turn. Held off challenge of 2nd to score by a nose.,2015-09-28,6
2,4,DANEWIN EXPRESS  (S234),N Callan,CP/H/XB/TT,"Began awkwardly and slowly away. Settled near the rear 5-1/2L off, 2 wide with cover. Despite the slow tempo, closed off strongly in the Straight, just failed.",2015-09-28,6
3,11,IMPERIAL GALLANTRY  (T028),D Whyte,H/TT,"Began slowly and settled at rear 6-1/4L behind, 3 wide with cover. Finished off nicely a nose behind the 2nd.",2015-09-28,6
4,13,PLAIN BLUE BANNER  (S070),R Fourie,B,"Soon taken across close to the rail from a wide gate. Remained at rear 7-1/2L off, 2 wide with cover. Held up for clear running early in the Straight. Kept on steadily for 4th.",2015-09-28,6
5,6,MOTIF  (T065),G Mosse,--,"Camped handy from a wide gate 3L behind the leader, 2 wide without cover. Improved rounding the Home Turn but caught passing approaching final 200M.",2015-09-28,6
6,9,RAGING BULL  (S370),N Rawiller,B/H,Pushed forward to obtain box-seat and trailed the leader by 3/4L. Found less than expected and only kept on one paced.,2015-09-28,6
7,12,ORACLE  (N115),C Y Ho,B/TT,"Rolled into worse than midfield along the rail, 3-1/2L behind the leader. Obtained clear running upon final 150M, finished off fairly.",2015-09-28,6
8,1,HAPPY AGILITY  (T184),J Moreira,--,"Rolled into front of midfield 2L off, 2 wide with cover. Ran home one paced.",2015-09-28,6
9,14,WIRE TO WIRE  (S189),M Chadwick,CP/TT,"Settled worse than midfield 4-1/2L behind, 2 wide with cover. Never looked likely.",2015-09-28,6
10,5,STRATHEARN  (S387),C Schofield,B,"Settled towards the rear along the rail, 5-1/4L off the leader. Failed to obtain clear running and found nothing in the straight.",2015-09-28,6
11,3,TRAVEL NUMBER ONE  (T212),Z Purton,--,"Rolled into midfield 2-3/4L behind the leader, 2 wide with cover. Emptied and swamped upon final 150M.",2015-09-28,6
12,10,GROOVY  (CL401),W M Lai,--,"Camped at the rear 7-1/2L off, 3 wide with cover. Was never a factor.",2015-09-28,6
13,7,WATCH KING  (S116),K C Leung,B/TT,"Raced to camp handy along the rail, 2L behind the leader. Swamped soon after passing final 300M.",2015-09-28,6
14,8,BO DUKE  (S378),C K Tong,H-/B2/TT,Pushed forward to take lead along the rail at slow sectionals. Found noting in the Straight.,2015-09-28,6
1,2,RUMBA KING  (M172),B Prebble,PC,Hard ridden inside leader before taking over lead approaching 600m. Kicked clear top of straight and though tiring final stages held on to win.,2015-09-28,7
2,1,PERPETUAL TREASURE  (S191),Z Purton,TT,"First out but prevented from crossing to rail by inside horse. Slipped into second approaching 600m, kept challenging in straight, just failed.",2015-09-28,7
3,8,HIT THE BID  (P214),H N Wong,V,"Slow, ridden to make ground but checked and unbalanced 1100m, then failed to settle dropping to rear. Taken wide in straight and finished nicely.",2015-09-28,7
4,3,FUNNY BUDDIES  (T300),N Rawiller,H1,"Began well but unable match early pace, dropping to rear. Improved around turn, took inside run in straight, kept on fairly.",2015-09-28,7
5,10,HURRICANE KID  (T285),M Chadwick,P-/H/B1,"Unbalanced start, ridden to make up ground grabbing box seat before turn. Stayed on rail in straight and boxed on fairly.",2015-09-28,7
6,4,TURIN PEARL  (P267),K K Chiong,B,"Pressed forward, racing 3-wide without cover behind leading pair. Under whip top of straight and boxed on fairly.",2015-09-28,7
7,7,SMILING WATCH  (M325),G Mosse,B/H,"Ridden early to hold midfield position, racing two- and three-wide around turn. One-paced in straight, while laying out under pressure.",2015-09-28,7
8,9,KING DERBY  (P225),N Callan,B,"Jumped OK but restrained, looking for cover. Held three-wide around turn toward the rear, one-paced in straight.",2015-09-28,7
9,6,LUCKY EVER  (T293),C Y Ho,TT1,"Began well but unable go early pace, dropping to last in one-off position. Found nothing in straight when asked for an effort.",2015-09-28,7
10,5,FOREVER RED  (T365),J Moreira,P,"Pressed forward from wide draw, racing 4-wide without cover around turn. Tired shortly after straightening and dropped back gradually.",2015-09-28,7
1,8,LUCKY DAY  (S014),N Callan,B/TT,"Slotted into a 2-wide position midfield, stayed on well when driven 350M , hung in late stages under pressure but managed to get up just before line.",2015-09-28,8
2,1,LUCKY YEAR  (T245),Z Purton,TT,"Sent to the front as expected, led evenly, still going well passing 100M, all out only to be headed last stride.",2015-09-28,8
3,6,SUPER FLUKE  (T382),J Moreira,--,"Tracked the pace along the 2-path, responded well inside 300M to chase leader, came within 0.5L of first two, brushed by winner late on.",2015-09-28,8
4,10,INVINCIBLE FRESH  (T190),C Y Ho,H/P,"Settled down midfield, stayed on under pressure in straight, did best work late stages.",2015-09-28,8
5,11,OVETT  (P351),H N Wong,SR/TT,"Prompted the pace outside leader, outdashed by rivals 200M, faded to 5th.",2015-09-28,8
6,4,NOBLE DE BOY  (T373),B Prebble,H1,"Settled just off leaders, kept on same pace in straight, no threat from 250M.",2015-09-28,8
7,2,DR RACE  (T284),N Rawiller,H1,"Held up behind midfield 5Ls off the pace, no clear run early straight, gave limited response when shifted out to clear.",2015-09-28,8
8,12,CAREFREE LET GO  (T059),C Schofield,B/E,"Bounded in the air and lost ground, ended up in last 7-8Ls back, stayed on past beaten runners in straight.",2015-09-28,8
9,5,HASTA LA VISTA  (T350),D Whyte,TT1,"Restrained behind midfield, proved difficult to settle near 1000M, not picked up pace to challenge and showed signs of greenness in straight.",2015-09-28,8
10,13,HAPPY CHAPPY  (T217),K Teetan,--,"Shifted across behind runners, raced 3-wide near the rear 6Ls off the pace, ridden 450M out soon no impression.",2015-09-28,8
11,3,GENTILIS  (S011),K C Ng,H/TT,"Slow to begin, soon driven along but caught wide no cover in midfield throughout, never dangerous, beaten mid-straight.",2015-09-28,8
12,7,DANEHILL SILENCE  (T158),G Mosse,--,"Dropped back to near the rear, ridden nearing 400M, no response and soon beaten.",2015-09-28,8
13,9,LIUZHOU WARRIOR  (T271),C K Tong,--,"Taken across behind runners, raced keenly middle stages, 6Ls to make up 400M, not picked up and never involved.",2015-09-28,8
1,6,WINNING INSTINCT  (N121),Z Purton,B,"Ridden forward between horses, settling three-back, one-off before turn. Peeled 4-wide into straight and finished strongly to just get there.",2015-09-28,9
2,4,ENORMOUS HONOUR  (T236),N Rawiller,B,"Pressed forward from wide draw to lead on settling, crossing to fence 1000m. Travelled strongly in straight when challenged but caught on wire.",2015-09-28,9
3,9,ATHENA BABY  (S449),J Moreira,--,"Ridden forward from wide draw looking for cover, but left three-wide in midfield from 1000m. Lay in and bumped another 250m but kept on well to the line.",2015-09-28,9
4,8,TOP ACE  (T199),M Chadwick,SR,"Allowed to stride forward at own pace settling between horses in midfield. No clear run top of straight, switched out 300m and finished strongly.",2015-09-28,9
5,2,CLUB LIFE  (P309),R Fourie,B,"Began awkwardly, shifted out abruptly, ridden forward inside leader before settling one-out, one-back. Looked chance 400m, boxed on gamely.",2015-09-28,9
6,5,BEAUTY LEAD  (N209),N Callan,B/TT,"Hampered start, pressed forward four-wide in midfield. Lost position approaching 1000m, very wide in straight, ran on steadily.",2015-09-28,9
7,13,HOLMES LEGEND  (N375),D Whyte,H,"Ridden along early, settling in box but shuffled three-back around turn. No room early in straight, boxed on fairly when clear.",2015-09-28,9
8,11,GOOD GOOD VIEW  (P053),C Schofield,--,"Began OK, not pushed, settling towards rear before crossing to rail at turn. Shifted out continually in straight to get run. Finished well.",2015-09-28,9
9,7,JAEGER BOMB  (P281),C Y Ho,V-,"Pressed forward from outside draw, racing 4-wide before settling 1L behind leader at turn. Boxed on fairly under hard riding in straight.",2015-09-28,9
10,3,STRONG FOUNDATION  (P428),B Prebble,B,"Pressed forward, quickly moving to hold fence behind leader. Got close to heels 400m, boxed on gamely in straight, flattened final strides.",2015-09-28,9
11,14,AMBASSADORSHIP  (N217),K C Ng,V,"Began fairly, ridden to make up ground, settling behind midfield before turn. Switched out in straight to make run but only one-paced.",2015-09-28,9
12,12,BEST SHOW  (N438),C K Tong,CP,Bumped and unbalanced start and soon trailing field in one-off position. Under pressure turning for home but one-paced.,2015-09-28,9
13,1,HAPPY CONTENDER  (T363),G Mosse,B,"Bumped heavily start and then again shortly. Checked severely 1300m when refusing to settle, dropping to rear. Never in contention.",2015-09-28,9
14,10,ENTITLING  (T366),K Teetan,B/TT,"Heavy contact and unbalanced start, ridden to make up ground but still well back. Gave ground soon after straightening for home.",2015-09-28,9
1,4,WINNING LEADER  (N268),Z Purton,--,"Began well, and eased forward to sit midfield on the fence. Well placed on the turn, and responded well to pressure from the 250m to go well clear for a strong win, easing on the line.",2015-09-28,10
2,9,WAH MAY FRIEND  (T309),G Mosse,TT,"Eased forward from the jump to be midfield, 1 off the rail. Waited for a clear run at the 200m, and stormed home late still running on strongly at the wire.",2015-09-28,10
3,13,UNIVERSAL UNION  (S263),M L Yeung,V1,"Steadied off heels early and taken back to be at the rear, on the rails. Came wider on the turn, and was ridden for luck in the straight. Ran on strongly from the 200m when clear, and grabbed 3rd place late.",2015-09-28,10
4,8,UP AND COMING  (S266),J Moreira,B/TT,"OK away, and taken back early to sit worse than midfield, 1 off the fence. Worked on well from the rear of the field in the straight, and kicked well in the last 100m.",2015-09-28,10
5,3,FULL TALENT  (P446),K K Chiong,CP/TT,"Began well and taken forward early to sit in a handy position, 1 off the fence. Ran on well in the straight and loomed up at the 200m to make a claim before shifting out under pressure late.",2015-09-28,10
