Date,Course,RaceNumber,ComputedStartTime,Start_time,Race_datetime,temperature,humidity,rainfall
2014-01-05,ST,3,14:10:00,14:10:00,2014-01-05 14:10:00,24.0,,0.0
2014-01-05,ST,4,14:45:00,14:45:00,2014-01-05 14:45:00,24.0,,0.0
2014-01-05,ST,5,15:20:00,15:20:00,2014-01-05 15:20:00,24.0,,0.0
2014-01-05,ST,6,15:55:00,15:55:00,2014-01-05 15:55:00,24.0,,0.0
2014-01-05,ST,7,16:30:00,16:30:00,2014-01-05 16:30:00,24.0,,0.0
2014-01-05,ST,8,17:05:00,17:05:00,2014-01-05 17:05:00,24.0,,0.0
2014-01-05,ST,9,17:40:00,17:40:00,2014-01-05 17:40:00,24.0,,0.0
2014-01-05,ST,10,18:15:00,18:15:00,2014-01-05 18:15:00,24.0,,0.0
2014-01-08,HV,1,19:15:00,19:15:00,2014-01-08 19:15:00,24.0,,
2014-01-08,HV,2,19:50:00,19:50:00,2014-01-08 19:50:00,24.0,,
2014-01-08,HV,3,20:25:00,20:25:00,2014-01-08 20:25:00,24.0,,
2014-01-08,HV,4,21:00:00,21:00:00,2014-01-08 21:00:00,24.0,,
2014-01-08,HV,5,21:35:00,21:35:00,2014-01-08 21:35:00,24.0,,
2014-01-08,HV,6,22:10:00,22:10:00,2014-01-08 22:10:00,24.0,,
2014-01-08,HV,7,22:45:00,22:45:00,2014-01-08 22:45:00,24.0,,
2014-01-08,HV,8,23:20:00,23:20:00,2014-01-08 23:20:00,24.0,,
2014-01-11,ST,1,13:00:00,13:00:00,2014-01-11 13:00:00,24.0,,0.0
2014-01-11,ST,2,13:35:00,13:35:00,2014-01-11 13:35:00,24.0,,0.0
2014-01-11,ST,3,14:10:00,14:10:00,2014-01-11 14:10:00,24.0,,0.0
2014-01-11,ST,4,14:45:00,14:45:00,2014-01-11 14:45:00,24.0,,0.0
2014-01-11,ST,5,15:20:00,15:20:00,2014-01-11 15:20:00,24.0,,0.0
2014-01-11,ST,6,15:55:00,15:55:00,2014-01-11 15:55:00,24.0,,0.0
2014-01-11,ST,7,16:30:00,16:30:00,2014-01-11 16:30:00,24.0,,0.0
2014-01-11,ST,8,17:05:00,17:05:00,2014-01-11 17:05:00,24.0,,0.0
2014-01-11,ST,9,17:40:00,17:40:00,2014-01-11 17:40:00,24.0,,0.0
2014-01-11,ST,10,18:15:00,18:15:00,2014-01-11 18:15:00,24.0,,0.0
2014-01-15,HV,1,19:15:00,19:15:00,2014-01-15 19:15:00,24.0,,
2014-01-15,HV,2,19:50:00,19:50:00,2014-01-15 19:50:00,24.0,,
2014-01-15,HV,3,20:25:00,20:25:00,2014-01-15 20:25:00,24.0,,
2014-01-15,HV,4,21:00:00,21:00:00,2014-01-15 21:00:00,24.0,,
2014-01-15,HV,5,21:35:00,21:35:00,2014-01-15 21:35:00,24.0,,
2014-01-15,HV,6,22:10:00,22:10:00,2014-01-15 22:10:00,24.0,,
2014-01-15,HV,7,22:45:00,22:45:00,2014-01-15 22:45:00,24.0,,
2014-01-15,HV,8,23:20:00,23:20:00,2014-01-15 23:20:00,24.0,,
2014-01-19,ST,1,13:00:00,13:00:00,2014-01-19 13:00:00,24.0,,0.0
2014-01-19,ST,2,13:35:00,13:35:00,2014-01-19 13:35:00,24.0,,0.0
2014-01-19,ST,3,14:10:00,14:10:00,2014-01-19 14:10:00,24.0,,0.0
2014-01-19,ST,4,14:45:00,14:45:00,2014-01-19 14:45:00,24.0,,0.0
2014-01-19,ST,5,15:20:00,15:20:00,2014-01-19 15:20:00,24.0,,0.0
2014-01-19,ST,6,15:55:00,15:55:00,2014-01-19 15:55:00,24.0,,0.0
2014-01-19,ST,7,16:30:00,16:30:00,2014-01-19 16:30:00,24.0,,0.0
2014-01-19,ST,8,17:05:00,17:05:00,2014-01-19 17:05:00,24.0,,0.0
2014-01-19,ST,9,17:40:00,17:40:00,2014-01-19 17:40:00,24.0,,0.0
2014-01-19,ST,10,18:15:00,18:15:00,2014-01-19 18:15:00,24.0,,0.0
2014-01-22,HV,1,19:15:00,19:15:00,2014-01-22 19:15:00,24.0,,
2014-01-22,HV,2,19:50:00,19:50:00,2014-01-22 19:50:00,24.0,,
2014-01-22,HV,3,20:25:00,20:25:00,2014-01-22 20:25:00,24.0,,
2014-01-22,HV,4,21:00:00,21:00:00,2014-01-22 21:00:00,24.0,,
2014-01-22,HV,5,21:35:00,21:35:00,2014-01-22 21:35:00,24.0,,
2014-01-22,HV,6,22:10:00,22:10:00,2014-01-22 22:10:00,24.0,,
2014-01-22,HV,7,22:45:00,22:45:00,2014-01-22 22:45:00,24.0,,
2014-01-22,HV,8,23:20:00,23:20:00,2014-01-22 23:20:00,24.0,,
2014-01-26,ST,1,13:00:00,13:00:00,2014-01-26 13:00:00,24.0,,0.0
2014-01-26,ST,2,13:35:00,13:35:00,2014-01-26 13:35:00,24.0,,0.0
2014-01-26,ST,3,14:10:00,14:10:00,2014-01-26 14:10:00,24.0,,0.0
2014-01-26,ST,4,14:45:00,14:45:00,2014-01-26 14:45:00,24.0,,0.0
2014-01-26,ST,5,15:20:00,15:20:00,2014-01-26 15:20:00,24.0,,0.0
2014-01-26,ST,6,15:55:00,15:55:00,2014-01-26 15:55:00,24.0,,0.0
2014-01-26,ST,7,16:30:00,16:30:00,2014-01-26 16:30:00,24.0,,0.0
2014-01-26,ST,8,17:05:00,17:05:00,2014-01-26 17:05:00,24.0,,0.0
2014-01-26,ST,9,17:40:00,17:40:00,2014-01-26 17:40:00,24.0,,0.0
2014-01-26,ST,10,18:15:00,18:15:00,2014-01-26 18:15:00,24.0,,0.0
2014-02-02,ST,1,12:30:00,12:30:00,2014-02-02 12:30:00,24.0,,0.0
2014-02-02,ST,2,13:05:00,13:05:00,2014-02-02 13:05:00,24.0,,0.0
2014-02-02,ST,3,13:40:00,13:40:00,2014-02-02 13:40:00,24.0,,0.0
2014-02-02,ST,4,14:15:00,14:15:00,2014-02-02 14:15:00,24.0,,0.0
2014-02-02,ST,5,14:50:00,14:50:00,2014-02-02 14:50:00,24.0,,0.0
2014-02-02,ST,6,15:25:00,15:25:00,2014-02-02 15:25:00,24.0,,0.0
2014-02-02,ST,7,16:00:00,16:00:00,2014-02-02 16:00:00,24.0,,0.0
2014-02-02,ST,8,16:35:00,16:35:00,2014-02-02 16:35:00,24.0,,0.0
2014-02-02,ST,9,17:10:00,17:10:00,2014-02-02 17:10:00,24.0,,0.0
2014-02-02,ST,10,17:45:00,17:45:00,2014-02-02 17:45:00,24.0,,0.0
2014-02-02,ST,11,18:20:00,18:20:00,2014-02-02 18:20:00,24.0,,0.0
2014-02-05,HV,1,18:45:00,18:45:00,2014-02-05 18:45:00,24.0,,
2014-02-05,HV,2,19:20:00,19:20:00,2014-02-05 19:20:00,24.0,,
2014-02-05,HV,3,19:55:00,19:55:00,2014-02-05 19:55:00,24.0,,
2014-02-05,HV,4,20:30:00,20:30:00,2014-02-05 20:30:00,24.0,,
2014-02-05,HV,5,21:05:00,21:05:00,2014-02-05 21:05:00,24.0,,
2014-02-05,HV,6,21:40:00,21:40:00,2014-02-05 21:40:00,24.0,,
2014-02-05,HV,7,22:15:00,22:15:00,2014-02-05 22:15:00,24.0,,
2014-02-05,HV,8,22:50:00,22:50:00,2014-02-05 22:50:00,24.0,,
2014-02-05,HV,9,23:25:00,23:25:00,2014-02-05 23:25:00,24.0,,
2014-02-08,ST,1,13:00:00,13:00:00,2014-02-08 13:00:00,24.0,,0.0
2014-02-08,ST,2,13:35:00,13:35:00,2014-02-08 13:35:00,24.0,,0.0
2014-02-08,ST,3,14:10:00,14:10:00,2014-02-08 14:10:00,24.0,,0.0
2014-02-08,ST,4,14:45:00,14:45:00,2014-02-08 14:45:00,24.0,,0.0
2014-02-08,ST,5,15:20:00,15:20:00,2014-02-08 15:20:00,24.0,,0.0
2014-02-08,ST,6,15:55:00,15:55:00,2014-02-08 15:55:00,24.0,,0.0
2014-02-08,ST,7,16:30:00,16:30:00,2014-02-08 16:30:00,24.0,,0.0
2014-02-08,ST,8,17:05:00,17:05:00,2014-02-08 17:05:00,24.0,,0.0
2014-02-08,ST,9,17:40:00,17:40:00,2014-02-08 17:40:00,24.0,,0.0
2014-02-08,ST,10,18:15:00,18:15:00,2014-02-08 18:15:00,24.0,,0.0
2014-02-12,HV,1,19:15:00,19:15:00,2014-02-12 19:15:00,24.0,,
2014-02-12,HV,2,19:50:00,19:50:00,2014-02-12 19:50:00,24.0,,
2014-02-12,HV,3,20:25:00,20:25:00,2014-02-12 20:25:00,24.0,,
2014-02-12,HV,4,21:00:00,21:00:00,2014-02-12 21:00:00,24.0,,
2014-02-12,HV,5,21:35:00,21:35:00,2014-02-12 21:35:00,24.0,,
2014-02-12,HV,6,22:10:00,22:10:00,2014-02-12 22:10:00,24.0,,
2014-02-12,HV,7,22:45:00,22:45:00,2014-02-12 22:45:00,24.0,,
2014-02-12,HV,8,23:20:00,23:20:00,2014-02-12 23:20:00,24.0,,
2014-02-16,ST,1,13:00:00,13:00:00,2014-02-16 13:00:00,24.0,,0.0
2014-02-16,ST,2,13:35:00,13:35:00,2014-02-16 13:35:00,24.0,,0.0
2014-02-16,ST,3,14:10:00,14:10:00,2014-02-16 14:10:00,24.0,,0.0
2014-02-16,ST,4,14:45:00,14:45:00,2014-02-16 14:45:00,24.0,,0.0
2014-02-16,ST,5,15:20:00,15:20:00,2014-02-16 15:20:00,24.0,,0.0
2014-02-16,ST,6,15:55:00,15:55:00,2014-02-16 15:55:00,24.0,,0.0
2014-02-16,ST,7,16:30:00,16:30:00,2014-02-16 16:30:00,24.0,,0.0
2014-02-16,ST,8,17:05:00,17:05:00,2014-02-16 17:05:00,24.0,,0.0
2014-02-16,ST,9,17:40:00,17:40:00,2014-02-16 17:40:00,24.0,,0.0
2014-02-16,ST,10,18:15:00,18:15:00,2014-02-16 18:15:00,24.0,,0.0
2014-02-19,HV,1,19:15:00,19:15:00,2014-02-19 19:15:00,24.0,,
2014-02-19,HV,2,19:50:00,19:50:00,2014-02-19 19:50:00,24.0,,
2014-02-19,HV,3,20:25:00,20:25:00,2014-02-19 20:25:00,24.0,,
2014-02-19,HV,4,21:00:00,21:00:00,2014-02-19 21:00:00,24.0,,
2014-02-19,HV,5,21:35:00,21:35:00,2014-02-19 21:35:00,24.0,,
2014-02-19,HV,6,22:10:00,22:10:00,2014-02-19 22:10:00,24.0,,
2014-02-19,HV,7,22:45:00,22:45:00,2014-02-19 22:45:00,24.0,,
2014-02-19,HV,8,23:20:00,23:20:00,2014-02-19 23:20:00,24.0,,
2014-02-23,ST,1,13:00:00,13:00:00,2014-02-23 13:00:00,24.0,,0.0
2014-02-23,ST,2,13:35:00,13:35:00,2014-02-23 13:35:00,24.0,,0.0
2014-02-23,ST,3,14:10:00,14:10:00,2014-02-23 14:10:00,24.0,,0.0
2014-02-23,ST,4,14:45:00,14:45:00,2014-02-23 14:45:00,24.0,,0.0
2014-02-23,ST,5,15:20:00,15:20:00,2014-02-23 15:20:00,24.0,,0.0
2014-02-23,ST,6,15:55:00,15:55:00,2014-02-23 15:55:00,24.0,,0.0
2014-02-23,ST,7,16:30:00,16:30:00,2014-02-23 16:30:00,24.0,,0.0
2014-02-23,ST,8,17:05:00,17:05:00,2014-02-23 17:05:00,24.0,,0.0
2014-02-23,ST,9,17:40:00,17:40:00,2014-02-23 17:40:00,24.0,,0.0
2014-02-23,ST,10,18:15:00,18:15:00,2014-02-23 18:15:00,24.0,,0.0
2014-02-26,HV,1,19:15:00,19:15:00,2014-02-26 19:15:00,24.0,,
2014-02-26,HV,2,19:50:00,19:50:00,2014-02-26 19:50:00,24.0,,
2014-02-26,HV,3,20:25:00,20:25:00,2014-02-26 20:25:00,24.0,,
2014-02-26,HV,4,21:00:00,21:00:00,2014-02-26 21:00:00,24.0,,
2014-02-26,HV,5,21:35:00,21:35:00,2014-02-26 21:35:00,24.0,,
2014-02-26,HV,6,22:10:00,22:10:00,2014-02-26 22:10:00,24.0,,
2014-02-26,HV,7,22:45:00,22:45:00,2014-02-26 22:45:00,24.0,,
2014-02-26,HV,8,23:20:00,23:20:00,2014-02-26 23:20:00,24.0,,
2014-03-01,ST,1,13:00:00,13:00:00,2014-03-01 13:00:00,24.0,,0.0
2014-03-01,ST,2,13:35:00,13:35:00,2014-03-01 13:35:00,24.0,,0.0
2014-03-01,ST,3,14:10:00,14:10:00,2014-03-01 14:10:00,24.0,,0.0
2014-03-01,ST,4,14:45:00,14:45:00,2014-03-01 14:45:00,24.0,,0.0
2014-03-01,ST,5,15:20:00,15:20:00,2014-03-01 15:20:00,24.0,,0.0
2014-03-01,ST,6,15:55:00,15:55:00,2014-03-01 15:55:00,24.0,,0.0
2014-03-01,ST,7,16:30:00,16:30:00,2014-03-01 16:30:00,24.0,,0.0
2014-03-01,ST,8,17:05:00,17:05:00,2014-03-01 17:05:00,24.0,,0.0
2014-03-01,ST,9,17:40:00,17:40:00,2014-03-01 17:40:00,24.0,,0.0
2014-03-01,ST,10,18:15:00,18:15:00,2014-03-01 18:15:00,24.0,,0.0
2014-03-05,HV,1,18:45:00,18:45:00,2014-03-05 18:45:00,24.0,,
2014-03-05,HV,2,19:20:00,19:20:00,2014-03-05 19:20:00,24.0,,
2014-03-05,HV,3,19:55:00,19:55:00,2014-03-05 19:55:00,24.0,,
2014-03-05,HV,4,20:30:00,20:30:00,2014-03-05 20:30:00,24.0,,
2014-03-05,HV,5,21:05:00,21:05:00,2014-03-05 21:05:00,24.0,,
2014-03-05,HV,6,21:40:00,21:40:00,2014-03-05 21:40:00,24.0,,
2014-03-05,HV,7,22:15:00,22:15:00,2014-03-05 22:15:00,24.0,,
2014-03-05,HV,8,22:50:00,22:50:00,2014-03-05 22:50:00,24.0,,
2014-03-05,HV,9,23:25:00,23:25:00,2014-03-05 23:25:00,24.0,,
2014-03-09,ST,1,13:00:00,13:00:00,2014-03-09 13:00:00,24.0,,0.0
2014-03-09,ST,2,13:35:00,13:35:00,2014-03-09 13:35:00,24.0,,0.0
2014-03-09,ST,3,14:10:00,14:10:00,2014-03-09 14:10:00,24.0,,0.0
2014-03-09,ST,4,14:45:00,14:45:00,2014-03-09 14:45:00,24.0,,0.0
2014-03-09,ST,5,15:20:00,15:20:00,2014-03-09 15:20:00,24.0,,0.0
2014-03-09,ST,6,15:55:00,15:55:00,2014-03-09 15:55:00,24.0,,0.0
2014-03-09,ST,7,16:30:00,16:30:00,2014-03-09 16:30:00,24.0,,0.0
2014-03-09,ST,8,17:05:00,17:05:00,2014-03-09 17:05:00,24.0,,0.0
2014-03-09,ST,9,17:40:00,17:40:00,2014-03-09 17:40:00,24.0,,0.0
2014-03-09,ST,10,18:15:00,18:15:00,2014-03-09 18:15:00,24.0,,0.0
2014-03-12,HV,1,19:15:00,19:15:00,2014-03-12 19:15:00,24.0,,
2014-03-12,HV,2,19:50:00,19:50:00,2014-03-12 19:50:00,24.0,,
2014-03-12,HV,3,20:25:00,20:25:00,2014-03-12 20:25:00,24.0,,
2014-03-12,HV,4,21:00:00,21:00:00,2014-03-12 21:00:00,24.0,,
2014-03-12,HV,5,21:35:00,21:35:00,2014-03-12 21:35:00,24.0,,
2014-03-12,HV,6,22:10:00,22:10:00,2014-03-12 22:10:00,24.0,,
2014-03-12,HV,7,22:45:00,22:45:00,2014-03-12 22:45:00,24.0,,
2014-03-12,HV,8,23:20:00,23:20:00,2014-03-12 23:20:00,24.0,,
2014-03-16,ST,1,13:00:00,13:00:00,2014-03-16 13:00:00,24.0,,0.0
2014-03-16,ST,2,13:35:00,13:35:00,2014-03-16 13:35:00,24.0,,0.0
2014-03-16,ST,3,14:10:00,14:10:00,2014-03-16 14:10:00,24.0,,0.0
2014-03-16,ST,4,14:45:00,14:45:00,2014-03-16 14:45:00,24.0,,0.0
2014-03-16,ST,5,15:20:00,15:20:00,2014-03-16 15:20:00,24.0,,0.0
2014-03-16,ST,6,15:55:00,15:55:00,2014-03-16 15:55:00,24.0,,0.0
2014-03-16,ST,7,16:30:00,16:30:00,2014-03-16 16:30:00,24.0,,0.0
2014-03-16,ST,8,17:05:00,17:05:00,2014-03-16 17:05:00,24.0,,0.0
2014-03-16,ST,9,17:40:00,17:40:00,2014-03-16 17:40:00,24.0,,0.0
2014-03-16,ST,10,18:15:00,18:15:00,2014-03-16 18:15:00,24.0,,0.0
2014-03-19,HV,1,19:15:00,19:15:00,2014-03-19 19:15:00,24.0,,
2014-03-19,HV,2,19:50:00,19:50:00,2014-03-19 19:50:00,24.0,,
2014-03-19,HV,3,20:25:00,20:25:00,2014-03-19 20:25:00,24.0,,
2014-03-19,HV,4,21:00:00,21:00:00,2014-03-19 21:00:00,24.0,,
2014-03-19,HV,5,21:35:00,21:35:00,2014-03-19 21:35:00,24.0,,
2014-03-19,HV,6,22:10:00,22:10:00,2014-03-19 22:10:00,24.0,,
2014-03-19,HV,7,22:45:00,22:45:00,2014-03-19 22:45:00,24.0,,
2014-03-19,HV,8,23:20:00,23:20:00,2014-03-19 23:20:00,24.0,,
2014-03-23,ST,1,12:30:00,12:30:00,2014-03-23 12:30:00,24.0,,0.0
2014-03-23,ST,2,13:05:00,13:05:00,2014-03-23 13:05:00,24.0,,0.0
2014-03-23,ST,3,13:40:00,13:40:00,2014-03-23 13:40:00,24.0,,0.0
2014-03-23,ST,4,14:15:00,14:15:00,2014-03-23 14:15:00,24.0,,0.0
2014-03-23,ST,5,14:50:00,14:50:00,2014-03-23 14:50:00,24.0,,0.0
2014-03-23,ST,6,15:25:00,15:25:00,2014-03-23 15:25:00,24.0,,0.0
2014-03-23,ST,7,16:00:00,16:00:00,2014-03-23 16:00:00,24.0,,0.0
2014-03-23,ST,8,16:35:00,16:35:00,2014-03-23 16:35:00,24.0,,0.0
2014-03-23,ST,9,17:10:00,17:10:00,2014-03-23 17:10:00,24.0,,0.0
2014-03-23,ST,10,17:45:00,17:45:00,2014-03-23 17:45:00,24.0,,0.0
2014-03-23,ST,11,18:20:00,18:20:00,2014-03-23 18:20:00,24.0,,0.0
2014-03-26,ST,1,19:15:00,19:15:00,2014-03-26 19:15:00,24.0,,0.0
2014-03-26,ST,2,19:50:00,19:50:00,2014-03-26 19:50:00,24.0,,0.0
2014-03-26,ST,3,20:25:00,20:25:00,2014-03-26 20:25:00,24.0,,0.0
2014-03-26,ST,4,21:00:00,21:00:00,2014-03-26 21:00:00,24.0,,0.0
2014-03-26,ST,5,21:35:00,21:35:00,2014-03-26 21:35:00,24.0,,0.0
2014-03-26,ST,6,22:10:00,22:10:00,2014-03-26 22:10:00,24.0,,0.0
2014-03-26,ST,7,22:45:00,22:45:00,2014-03-26 22:45:00,24.0,,0.0
2014-03-26,ST,8,23:20:00,23:20:00,2014-03-26 23:20:00,24.0,,0.0
2014-03-30,ST,1,12:45:00,12:45:00,2014-03-30 12:45:00,24.0,,0.0
2014-03-30,ST,2,13:20:00,13:20:00,2014-03-30 13:20:00,24.0,,0.0
2014-03-30,ST,3,13:55:00,13:55:00,2014-03-30 13:55:00,24.0,,0.0
2014-03-30,ST,4,14:30:00,14:30:00,2014-03-30 14:30:00,24.0,,0.0
2014-03-30,ST,5,15:05:00,15:05:00,2014-03-30 15:05:00,24.0,,0.0
2014-03-30,ST,6,15:40:00,15:40:00,2014-03-30 15:40:00,24.0,,0.0
2014-03-30,ST,7,16:15:00,16:15:00,2014-03-30 16:15:00,24.0,,0.0
2014-03-30,ST,8,16:50:00,16:50:00,2014-03-30 16:50:00,24.0,,0.0
2014-03-30,ST,9,17:25:00,17:25:00,2014-03-30 17:25:00,24.0,,0.0
2014-03-30,ST,10,18:00:00,18:00:00,2014-03-30 18:00:00,24.0,,0.0
2014-04-02,HV,1,19:15:00,19:15:00,2014-04-02 19:15:00,24.0,,
2014-04-02,HV,2,19:50:00,19:50:00,2014-04-02 19:50:00,24.0,,
2014-04-02,HV,3,20:25:00,20:25:00,2014-04-02 20:25:00,24.0,,
2014-04-02,HV,4,21:00:00,21:00:00,2014-04-02 21:00:00,24.0,,
2014-04-02,HV,5,21:35:00,21:35:00,2014-04-02 21:35:00,24.0,,
2014-04-02,HV,6,22:10:00,22:10:00,2014-04-02 22:10:00,24.0,,
2014-04-02,HV,7,22:45:00,22:45:00,2014-04-02 22:45:00,24.0,,
2014-04-02,HV,8,23:20:00,23:20:00,2014-04-02 23:20:00,24.0,,
2014-04-06,ST,1,13:00:00,13:00:00,2014-04-06 13:00:00,24.0,,0.0
2014-04-06,ST,2,13:35:00,13:35:00,2014-04-06 13:35:00,24.0,,0.0
2014-04-06,ST,3,14:10:00,14:10:00,2014-04-06 14:10:00,24.0,,0.0
2014-04-06,ST,4,14:45:00,14:45:00,2014-04-06 14:45:00,24.0,,0.0
2014-04-06,ST,5,15:20:00,15:20:00,2014-04-06 15:20:00,24.0,,0.0
2014-04-06,ST,6,15:55:00,15:55:00,2014-04-06 15:55:00,24.0,,0.0
2014-04-06,ST,7,16:30:00,16:30:00,2014-04-06 16:30:00,24.0,,0.0
2014-04-06,ST,8,17:05:00,17:05:00,2014-04-06 17:05:00,24.0,,0.0
2014-04-06,ST,9,17:40:00,17:40:00,2014-04-06 17:40:00,24.0,,0.0
2014-04-06,ST,10,18:15:00,18:15:00,2014-04-06 18:15:00,24.0,,0.0
2014-04-09,HV,1,19:15:00,19:15:00,2014-04-09 19:15:00,24.0,,
2014-04-09,HV,2,19:50:00,19:50:00,2014-04-09 19:50:00,24.0,,
2014-04-09,HV,3,20:25:00,20:25:00,2014-04-09 20:25:00,24.0,,
2014-04-09,HV,4,21:00:00,21:00:00,2014-04-09 21:00:00,24.0,,
2014-04-09,HV,5,21:35:00,21:35:00,2014-04-09 21:35:00,24.0,,
2014-04-09,HV,6,22:10:00,22:10:00,2014-04-09 22:10:00,24.0,,
2014-04-09,HV,7,22:45:00,22:45:00,2014-04-09 22:45:00,24.0,,
2014-04-09,HV,8,23:20:00,23:20:00,2014-04-09 23:20:00,24.0,,
2014-04-13,ST,1,12:30:00,12:30:00,2014-04-13 12:30:00,24.0,,0.0
2014-04-13,ST,2,13:05:00,13:05:00,2014-04-13 13:05:00,24.0,,0.0
2014-04-13,ST,3,13:40:00,13:40:00,2014-04-13 13:40:00,24.0,,0.0
2014-04-13,ST,4,14:15:00,14:15:00,2014-04-13 14:15:00,24.0,,0.0
2014-04-13,ST,5,14:50:00,14:50:00,2014-04-13 14:50:00,24.0,,0.0
2014-04-13,ST,6,15:25:00,15:25:00,2014-04-13 15:25:00,24.0,,0.0
2014-04-13,ST,7,16:00:00,16:00:00,2014-04-13 16:00:00,24.0,,0.0
2014-04-13,ST,8,16:35:00,16:35:00,2014-04-13 16:35:00,24.0,,0.0
2014-04-13,ST,9,17:10:00,17:10:00,2014-04-13 17:10:00,24.0,,0.0
2014-04-13,ST,10,17:45:00,17:45:00,2014-04-13 17:45:00,24.0,,0.0
2014-04-13,ST,11,18:20:00,18:20:00,2014-04-13 18:20:00,24.0,,0.0
2014-04-16,HV,1,19:15:00,19:15:00,2014-04-16 19:15:00,24.0,,
2014-04-16,HV,2,19:50:00,19:50:00,2014-04-16 19:50:00,24.0,,
2014-04-16,HV,3,20:25:00,20:25:00,2014-04-16 20:25:00,24.0,,
2014-04-16,HV,4,21:00:00,21:00:00,2014-04-16 21:00:00,24.0,,
2014-04-16,HV,5,21:35:00,21:35:00,2014-04-16 21:35:00,24.0,,
2014-04-16,HV,6,22:10:00,22:10:00,2014-04-16 22:10:00,24.0,,
2014-04-16,HV,7,22:45:00,22:45:00,2014-04-16 22:45:00,24.0,,
2014-04-16,HV,8,23:20:00,23:20:00,2014-04-16 23:20:00,24.0,,
2014-04-21,ST,1,13:00:00,13:00:00,2014-04-21 13:00:00,24.0,,0.0
2014-04-21,ST,2,13:35:00,13:35:00,2014-04-21 13:35:00,24.0,,0.0
2014-04-21,ST,3,14:10:00,14:10:00,2014-04-21 14:10:00,24.0,,0.0
2014-04-21,ST,4,14:45:00,14:45:00,2014-04-21 14:45:00,24.0,,0.0
2014-04-21,ST,5,15:20:00,15:20:00,2014-04-21 15:20:00,24.0,,0.0
2014-04-21,ST,6,15:55:00,15:55:00,2014-04-21 15:55:00,24.0,,0.0
2014-04-21,ST,7,16:30:00,16:30:00,2014-04-21 16:30:00,24.0,,0.0
2014-04-21,ST,8,17:05:00,17:05:00,2014-04-21 17:05:00,24.0,,0.0
2014-04-21,ST,9,17:40:00,17:40:00,2014-04-21 17:40:00,24.0,,0.0
2014-04-21,ST,10,18:15:00,18:15:00,2014-04-21 18:15:00,24.0,,0.0
2014-04-27,ST,1,13:00:00,13:00:00,2014-04-27 13:00:00,24.0,,0.0
2014-04-27,ST,2,13:35:00,13:35:00,2014-04-27 13:35:00,24.0,,0.0
2014-04-27,ST,3,14:10:00,14:10:00,2014-04-27 14:10:00,24.0,,0.0
2014-04-27,ST,4,14:45:00,14:45:00,2014-04-27 14:45:00,24.0,,0.0
2014-04-27,ST,5,15:20:00,15:20:00,2014-04-27 15:20:00,24.0,,0.0
2014-04-27,ST,6,15:55:00,15:55:00,2014-04-27 15:55:00,24.0,,0.0
2014-04-27,ST,7,16:30:00,16:30:00,2014-04-27 16:30:00,24.0,,0.0
2014-04-27,ST,8,17:05:00,17:05:00,2014-04-27 17:05:00,24.0,,0.0
2014-04-27,ST,9,17:40:00,17:40:00,2014-04-27 17:40:00,24.0,,0.0
2014-04-27,ST,10,18:15:00,18:15:00,2014-04-27 18:15:00,24.0,,0.0
2014-04-30,HV,1,19:15:00,19:15:00,2014-04-30 19:15:00,24.0,,
2014-04-30,HV,2,19:50:00,19:50:00,2014-04-30 19:50:00,24.0,,
2014-04-30,HV,3,20:25:00,20:25:00,2014-04-30 20:25:00,24.0,,
2014-04-30,HV,4,21:00:00,21:00:00,2014-04-30 21:00:00,24.0,,
2014-04-30,HV,5,21:35:00,21:35:00,2014-04-30 21:35:00,24.0,,
2014-04-30,HV,6,22:10:00,22:10:00,2014-04-30 22:10:00,24.0,,
2014-04-30,HV,7,22:45:00,22:45:00,2014-04-30 22:45:00,24.0,,
2014-04-30,HV,8,23:20:00,23:20:00,2014-04-30 23:20:00,24.0,,
2014-05-04,ST,1,12:30:00,12:30:00,2014-05-04 12:30:00,24.0,,0.0
2014-05-04,ST,2,13:05:00,13:05:00,2014-05-04 13:05:00,24.0,,0.0
2014-05-04,ST,3,13:40:00,13:40:00,2014-05-04 13:40:00,24.0,,0.0
2014-05-04,ST,4,14:15:00,14:15:00,2014-05-04 14:15:00,24.0,,0.0
2014-05-04,ST,5,14:50:00,14:50:00,2014-05-04 14:50:00,24.0,,0.0
2014-05-04,ST,6,15:25:00,15:25:00,2014-05-04 15:25:00,24.0,,0.0
2014-05-04,ST,7,16:00:00,16:00:00,2014-05-04 16:00:00,24.0,,0.0
2014-05-04,ST,8,16:35:00,16:35:00,2014-05-04 16:35:00,24.0,,0.0
2014-05-04,ST,9,17:10:00,17:10:00,2014-05-04 17:10:00,24.0,,0.0
2014-05-04,ST,10,17:45:00,17:45:00,2014-05-04 17:45:00,24.0,,0.0
2014-05-04,ST,11,18:20:00,18:20:00,2014-05-04 18:20:00,24.0,,0.0
2014-05-07,HV,1,19:15:00,19:15:00,2014-05-07 19:15:00,24.0,,
2014-05-07,HV,2,19:50:00,19:50:00,2014-05-07 19:50:00,24.0,,
2014-05-07,HV,3,20:25:00,20:25:00,2014-05-07 20:25:00,24.0,,
2014-05-07,HV,4,21:00:00,21:00:00,2014-05-07 21:00:00,24.0,,
2014-05-07,HV,5,21:35:00,21:35:00,2014-05-07 21:35:00,24.0,,
2014-05-07,HV,6,22:10:00,22:10:00,2014-05-07 22:10:00,24.0,,
2014-05-07,HV,7,22:45:00,22:45:00,2014-05-07 22:45:00,24.0,,
